Area Code,Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,mean_happiness_binary,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change,Year_no_outliers,suicide_rates_no_outliers,crimes_no_outliers,population_no_outliers,population_density_no_outliers,unemployment_no_outliers,mean_income_support_no_outliers,n_is_claimants_no_outliers,house_sales_no_outliers,bankruptcy_no_outliers,processing_no_outliers,productivity_no_outliers,road_casualties_no_outliers,ofsted_no_outliers,infant_mortality_no_outliers,childhood_tooth_decay_no_outliers,gp_access_no_outliers,dental_access_no_outliers,Core City_no_outliers,Other City_no_outliers,Large Town_no_outliers,Medium Town_no_outliers,Small Town_no_outliers,Village or smaller_no_outliers,gardens_perc_no_outliers,income_support_rate_no_outliers,house_sales_pp_no_outliers,bankruptcy_pp_no_outliers,no_rainy_days_no_outliers,inflation_no_outliers,previous_period_happiness_change_no_outliers
E06000035,4.0,5.0,9.944505450349368,1781.0,9.193956870482452,-1.42530541,0.4399999999999977,-288.0,563.0,8.0,8.0,-1.009999999999991,4.200000000000003,0.2307692307692308,0.0005068906441398,-26.200000000000017,,,0.0,0.0,0.0,89.06735788498682,0.0,0.0,10.932642115013175,0.923,-0.1617069062324536,0.3161145423919146,0.004491858506457,-12.0,0.6403705259999999,0.0999999999999996,4.0,5.0,9.944505450349368,1781.0,9.193956870482452,-1.42530541,0.4399999999999977,-288.0,563.0,8.0,8.0,-1.009999999999991,4.200000000000003,0.2307692307692308,0.0005068906441398,-26.200000000000017,,,,,89.06735788498682,,,10.932642115013175,0.923,-0.1617069062324536,0.3161145423919146,0.004491858506457,-12.0,0.6403705259999999,0.0999999999999996
E06000042,4.0,3.0,2.694306896478565,3059.0,9.91165054740884,-0.8234293099999999,-0.5,-123.0,571.0,-12.0,1.0,0.0499999999999971,2.0,-0.05,0.0034366087890946,-77.80000000000001,3.0999999999999943,3.1999999999999886,1.0,0.0,68.91473425111256,0.0,14.764877362663956,5.63523001826232,10.68515836796116,0.867,-0.0402092186989212,0.1866623079437724,-0.0039228506047728,-12.0,0.6403705259999999,-0.0600000000000005,4.0,3.0,2.694306896478565,3059.0,9.91165054740884,-0.8234293099999999,-0.5,-123.0,571.0,-12.0,1.0,0.0499999999999971,2.0,-0.05,0.0034366087890946,-77.80000000000001,3.0999999999999943,3.1999999999999886,,68.91473425111256,,14.764877362663956,5.63523001826232,10.68515836796116,0.867,-0.0402092186989212,0.1866623079437724,-0.0039228506047728,-12.0,0.6403705259999999,-0.0600000000000005
E06000044,4.0,8.0,12.691119946933084,2797.0,69.24227120590967,-0.5232051699999998,0.25,-157.0,247.0,-11.0,-7.0,-1.1699999999999875,-1.5,-0.5833333333333333,8.100990044400316e-05,30.800000000000004,,,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.859,-0.0561315695387915,0.0883089023954236,-0.0039327851269217,-12.0,0.6403705259999999,0.08,4.0,8.0,12.691119946933084,2797.0,69.24227120590967,-0.5232051699999998,0.25,-157.0,247.0,-11.0,-7.0,-1.1699999999999875,-1.5,-0.5833333333333333,8.100990044400316e-05,30.800000000000004,,,,,,,,,0.859,-0.0561315695387915,0.0883089023954236,-0.0039327851269217,-12.0,0.6403705259999999,0.08
E06000038,4.0,-8.0,5.759010391319123,1000.0,24.75376195297304,-0.6924553500000004,0.4099999999999966,-163.0,225.0,-3.0,-1.0,-0.2099999999999795,-1.0,0.1999999999999999,0.0008276905429834,,,,0.0,0.0,99.72766281829024,0.0,0.0,0.0,0.2723371817097611,0.863,-0.163,0.225,-0.003,-12.0,0.6403705259999999,0.0300000000000002,4.0,-8.0,5.759010391319123,1000.0,24.75376195297304,-0.6924553500000004,0.4099999999999966,-163.0,225.0,-3.0,-1.0,-0.2099999999999795,-1.0,0.1999999999999999,0.0008276905429834,,,,,99.72766281829024,,,,0.2723371817097611,0.863,-0.163,0.225,-0.003,-12.0,0.6403705259999999,0.0300000000000002
E06000039,4.0,6.0,4.8271738217869,1698.0,52.178883224396486,0.6008728199999993,-1.6199999999999903,-104.0,-3.0,-2.0,-3.0,-4.919999999999988,-0.6000000000000014,-0.1428571428571428,0.0033799944758848,-4.399999999999999,3.3000000000000043,,1.0,0.0,0.0,97.33593330660888,0.0,0.0,2.664066693391131,0.812,-0.061248527679623,-0.0017667844522968,-0.0011778563015312,-12.0,0.6403705259999999,0.0100000000000006,4.0,6.0,4.8271738217869,1698.0,52.178883224396486,0.6008728199999993,-1.6199999999999903,-104.0,-3.0,-2.0,-3.0,-4.919999999999988,-0.6000000000000014,-0.1428571428571428,0.0033799944758848,-4.399999999999999,3.3000000000000043,,,,97.33593330660888,,,2.664066693391131,0.812,-0.061248527679623,-0.0017667844522968,-0.0011778563015312,-12.0,0.6403705259999999,0.0100000000000006
E06000045,4.0,-2.0,8.97123786389993,4323.0,86.66661320588264,0.2154284399999992,0.4500000000000028,-176.0,395.0,-4.0,2.0,1.4699999999999989,-1.1000000000000014,-0.2749999999999999,0.0010759584205256,-29.5,,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.829,-0.0407124681933842,0.0913717325931066,-0.0009252833680314,-12.0,0.6403705259999999,-0.1600000000000001,4.0,-2.0,8.97123786389993,4323.0,86.66661320588264,0.2154284399999992,0.4500000000000028,-176.0,395.0,-4.0,2.0,1.4699999999999989,-1.1000000000000014,-0.2749999999999999,0.0010759584205256,-29.5,,,,,,,,,0.829,-0.0407124681933842,0.0913717325931066,-0.0009252833680314,-12.0,0.6403705259999999,-0.1600000000000001
E06000037,4.0,10.0,3.000469093673402,1116.0,1.5848459191779796,0.3213203800000004,0.5500000000000114,-123.0,4.0,-8.0,0.0,-2.1299999999999955,3.3999999999999986,-0.1111111111111111,0.0004535806187669,,,,0.0,0.0,16.024917589599394,0.0,42.76733168831334,0.2862844864413372,40.92146623564592,0.901,-0.1102150537634408,0.003584229390681,-0.007168458781362,-12.0,0.6403705259999999,0.1100000000000003,4.0,10.0,3.000469093673402,1116.0,1.5848459191779796,0.3213203800000004,0.5500000000000114,-123.0,4.0,-8.0,0.0,-2.1299999999999955,3.3999999999999986,-0.1111111111111111,0.0004535806187669,,,,,16.024917589599394,,42.76733168831334,0.2862844864413372,40.92146623564592,0.901,-0.1102150537634408,0.003584229390681,-0.007168458781362,-12.0,0.6403705259999999,0.1100000000000003
E06000040,4.0,2.0,2.5402653238499724,1412.0,7.185688469870684,-0.1371576800000005,1.8200000000000076,-49.0,103.0,-7.0,-17.0,2.009999999999991,0.0,0.1428571428571428,0.0055929651831757,,,,0.0,0.0,0.0,44.87817006464446,22.155173572378946,16.84384533713226,16.122811025844342,0.878,-0.0347025495750708,0.0729461756373937,-0.0049575070821529,-12.0,0.6403705259999999,0.1399999999999996,4.0,2.0,2.5402653238499724,1412.0,7.185688469870684,-0.1371576800000005,1.8200000000000076,-49.0,103.0,-7.0,-17.0,2.009999999999991,0.0,0.1428571428571428,0.0055929651831757,,,,,,44.87817006464446,22.155173572378946,16.84384533713226,16.122811025844342,0.878,-0.0347025495750708,0.0729461756373937,-0.0049575070821529,-12.0,0.6403705259999999,0.1399999999999996
E06000041,4.0,-3.0,1.7767449991549356,1887.0,10.54393165163117,0.2117554400000001,1.8100000000000025,-106.0,63.0,6.0,-5.0,0.7599999999999909,-1.8000000000000007,0.3333333333333335,-0.0011532216428273,,,,1.0,0.0,25.03799157390133,0.0,50.890794301881655,9.241527570145418,14.829686554071586,0.916,-0.0561738208797032,0.0333863275039745,0.0031796502384737,-12.0,0.6403705259999999,-0.0199999999999995,4.0,-3.0,1.7767449991549356,1887.0,10.54393165163117,0.2117554400000001,1.8100000000000025,-106.0,63.0,6.0,-5.0,0.7599999999999909,-1.8000000000000007,0.3333333333333335,-0.0011532216428273,,,,,25.03799157390133,,50.890794301881655,9.241527570145418,14.829686554071586,0.916,-0.0561738208797032,0.0333863275039745,0.0031796502384737,-12.0,0.6403705259999999,-0.0199999999999995
E07000004,4.0,,,,,-0.0243868900000001,,,,,,,,,-0.0029686711411418,69.5,-4.0,2.0,0.0,0.0,0.0,43.19077431348485,0.0,11.399025441063005,45.41020024545215,0.884,,,,-12.0,0.6403705259999999,0.2599999999999998,4.0,,,,,-0.0243868900000001,,,,,,,,,-0.0029686711411418,69.5,-4.0,2.0,,,43.19077431348485,,11.399025441063005,45.41020024545215,0.884,,,,-12.0,0.6403705259999999,0.2599999999999998
E07000005,4.0,,,,,-0.2362402400000003,,,,,,,,,-0.0012230720722553,4.800000000000011,1.2000000000000028,,0.0,0.0,0.0,5.2311704152340095,0.0,65.93588004584502,28.83294953892096,0.906,,,,-12.0,0.6403705259999999,-0.0700000000000002,4.0,,,,,-0.2362402400000003,,,,,,,,,-0.0012230720722553,4.800000000000011,1.2000000000000028,,,,5.2311704152340095,,65.93588004584502,28.83294953892096,0.906,,,,-12.0,0.6403705259999999,-0.0700000000000002
E07000006,4.0,,,,,-0.4924671900000001,,,,,,,,,0.0052872137132426,-120.49999999999996,,,1.0,2.392440691596301,0.0,28.294273077144005,0.0,41.65230627836177,27.660979952897925,0.853,,,,-12.0,0.6403705259999999,-0.3399999999999998,4.0,,,,,-0.4924671900000001,,,,,,,,,0.0052872137132426,-120.49999999999996,,,2.392440691596301,,28.294273077144005,,41.65230627836177,27.660979952897925,0.853,,,,-12.0,0.6403705259999999,-0.3399999999999998
E07000007,4.0,,,,,-1.0936148299999997,,,,,,,,,0.000508816540704,53.400000000000034,,,0.0,0.0,0.0,67.54246104439468,0.0,13.058325983219124,19.399212972386188,0.887,,,,-12.0,0.6403705259999999,0.4100000000000001,4.0,,,,,-1.0936148299999997,,,,,,,,,0.000508816540704,53.400000000000034,,,,,67.54246104439468,,13.058325983219124,19.399212972386188,0.887,,,,-12.0,0.6403705259999999,0.4100000000000001
E07000061,4.0,0.0,9.978149089624182,799.0,18.09268254022163,-0.8900242299999999,2.75,-110.0,239.0,-1.0,-5.0,1.1599999999999966,1.6000000000000014,,-0.0036990796889491,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.855,-0.1376720901126408,0.2991239048811013,-0.0012515644555694,-12.0,0.6403705259999999,-0.0599999999999996,4.0,0.0,9.978149089624182,799.0,18.09268254022163,-0.8900242299999999,2.75,-110.0,239.0,-1.0,-5.0,1.1599999999999966,1.6000000000000014,,-0.0036990796889491,,,,,,,,,,0.855,-0.1376720901126408,0.2991239048811013,-0.0012515644555694,-12.0,0.6403705259999999,-0.0599999999999996
E07000062,4.0,7.0,10.822615561935764,966.0,32.4203503143026,-1.448404309999999,0.3599999999999994,-65.0,264.0,-9.0,1.0,0.6799999999999926,-1.8000000000000045,,-0.0009621465906633,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.889,-0.067287784679089,0.2732919254658385,-0.0093167701863354,-12.0,0.6403705259999999,0.1799999999999997,4.0,7.0,10.822615561935764,966.0,32.4203503143026,-1.448404309999999,0.3599999999999994,-65.0,264.0,-9.0,1.0,0.6799999999999926,-1.8000000000000045,,-0.0009621465906633,,,,,,,,,,0.889,-0.067287784679089,0.2732919254658385,-0.0093167701863354,-12.0,0.6403705259999999,0.1799999999999997
E07000063,4.0,3.0,4.169447673628021,733.0,2.509354448883414,-1.16483317,2.039999999999992,-55.0,41.0,4.0,0.0,0.8799999999999955,1.0,,-0.0023071668194619,-17.200000000000003,,,1.0,0.0,0.0,0.0,0.7190696481589253,76.68498042039435,22.59594993144672,0.886,-0.0750341064120054,0.0559345156889495,0.0054570259208731,-12.0,0.6403705259999999,-0.1000000000000005,4.0,3.0,4.169447673628021,733.0,2.509354448883414,-1.16483317,2.039999999999992,-55.0,41.0,4.0,0.0,0.8799999999999955,1.0,,-0.0023071668194619,-17.200000000000003,,,,,,0.7190696481589253,76.68498042039435,22.59594993144672,0.886,-0.0750341064120054,0.0559345156889495,0.0054570259208731,-12.0,0.6403705259999999,-0.1000000000000005
E07000064,4.0,4.0,3.3908873356994462,774.0,1.519311449621398,0.7163519800000002,1.5200000000000102,-68.0,219.0,-11.0,1.0,1.1099999999999994,7.799999999999997,,-0.0030997567005686,,1.7999999999999972,,1.0,0.0,0.0,0.8177357804833727,46.62590458680292,0.0,52.55635963271372,0.882,-0.0878552971576227,0.2829457364341085,-0.0142118863049095,-12.0,0.6403705259999999,-0.04,4.0,4.0,3.3908873356994462,774.0,1.519311449621398,0.7163519800000002,1.5200000000000102,-68.0,219.0,-11.0,1.0,1.1099999999999994,7.799999999999997,,-0.0030997567005686,,1.7999999999999972,,,,0.8177357804833727,46.62590458680292,,52.55635963271372,0.882,-0.0878552971576227,0.2829457364341085,-0.0142118863049095,-12.0,0.6403705259999999,-0.04
E07000065,4.0,-3.0,3.7815461180630265,1264.0,1.517178384289025,-0.0793871800000003,3.620000000000005,-28.0,58.0,6.0,2.0,-0.1299999999999954,1.7999999999999972,,0.0020870703173475,-11.199999999999996,,,1.0,0.0,0.0,6.416627003014437,0.0,49.51800729811201,44.06536569887356,0.897,-0.0221518987341772,0.045886075949367,0.0047468354430379,-12.0,0.6403705259999999,-0.04,4.0,-3.0,3.7815461180630265,1264.0,1.517178384289025,-0.0793871800000003,3.620000000000005,-28.0,58.0,6.0,2.0,-0.1299999999999954,1.7999999999999972,,0.0020870703173475,-11.199999999999996,,,,,6.416627003014437,,49.51800729811201,44.06536569887356,0.897,-0.0221518987341772,0.045886075949367,0.0047468354430379,-12.0,0.6403705259999999,-0.04
E07000084,4.0,2.0,,886.0,1.397879168018903,-0.4240902099999997,0.4599999999999937,-84.0,-10.0,1.0,0.0,-4.699999999999989,0.8999999999999986,,0.0004321126889067,,0.5,-4.700000000000003,1.0,0.0,0.0,65.16828189795405,0.0,8.884344857607624,25.94737324443834,0.924,-0.0948081264108352,-0.0112866817155756,0.0011286681715575,-12.0,0.6403705259999999,0.1900000000000004,4.0,2.0,,886.0,1.397879168018903,-0.4240902099999997,0.4599999999999937,-84.0,-10.0,1.0,0.0,-4.699999999999989,0.8999999999999986,,0.0004321126889067,,0.5,-4.700000000000003,,,65.16828189795405,,8.884344857607624,25.94737324443834,0.924,-0.0948081264108352,-0.0112866817155756,0.0011286681715575,-12.0,0.6403705259999999,0.1900000000000004
E07000085,4.0,2.0,4.316059152453526,11.0,0.0213827983551766,0.1367292,1.3299999999999983,-40.0,3.0,-6.0,-3.0,1.2999999999999972,1.8000000000000045,,5.974825446408184e-05,,-2.700000000000003,,1.0,0.0,0.0,0.0,15.356703827730914,41.798991140689246,42.84430503157984,0.897,-3.636363636363636,0.2727272727272727,-0.5454545454545454,-12.0,0.6403705259999999,0.0199999999999995,4.0,2.0,4.316059152453526,11.0,0.0213827983551766,0.1367292,1.3299999999999983,-40.0,3.0,-6.0,-3.0,1.2999999999999972,1.8000000000000045,,5.974825446408184e-05,,-2.700000000000003,,,,,15.356703827730914,41.798991140689246,42.84430503157984,0.897,-3.636363636363636,0.2727272727272727,-0.5454545454545454,-12.0,0.6403705259999999,0.0199999999999995
E07000086,4.0,8.0,6.268899354248049,569.0,7.141171804796386,0.2499799399999998,1.1000000000000083,-109.0,175.0,9.0,2.0,0.0400000000000062,-2.4000000000000057,,0.0034602076124567,45.19999999999999,,,1.0,0.0,8.62961391599491,55.68403594708219,20.4211825510086,0.0,15.265167585914297,0.913,-0.1915641476274165,0.3075571177504393,0.015817223198594,-12.0,0.6403705259999999,-0.29,4.0,8.0,6.268899354248049,569.0,7.141171804796386,0.2499799399999998,1.1000000000000083,-109.0,175.0,9.0,2.0,0.0400000000000062,-2.4000000000000057,,0.0034602076124567,45.19999999999999,,,,8.62961391599491,55.68403594708219,20.4211825510086,,15.265167585914297,0.913,-0.1915641476274165,0.3075571177504393,0.015817223198594,-12.0,0.6403705259999999,-0.29
E07000087,4.0,-2.0,6.089020132160037,636.0,8.564872173322783,-0.0435658499999997,1.269999999999996,-78.0,159.0,15.0,4.0,1.1500000000000057,3.6000000000000014,,0.0020242138852533,,-2.0,,1.0,0.0,12.746159777514013,0.0,86.34327647002765,0.0,0.910563752458349,0.935,-0.1226415094339622,0.25,0.0235849056603773,-12.0,0.6403705259999999,0.0899999999999998,4.0,-2.0,6.089020132160037,636.0,8.564872173322783,-0.0435658499999997,1.269999999999996,-78.0,159.0,15.0,4.0,1.1500000000000057,3.6000000000000014,,0.0020242138852533,,-2.0,,,12.746159777514013,,86.34327647002765,,0.910563752458349,0.935,-0.1226415094339622,0.25,0.0235849056603773,-12.0,0.6403705259999999,0.0899999999999998
E07000088,4.0,-5.0,5.937984491513362,735.0,28.96711542705816,-0.3562746099999998,0.8599999999999994,-34.0,126.0,1.0,-2.0,0.9899999999999948,1.6999999999999955,,0.0032467532467532,,,,0.0,0.0,0.0,86.45431861579372,13.2504715157621,0.0,0.2952098684441737,0.905,-0.0462585034013605,0.1714285714285714,0.001360544217687,-12.0,0.6403705259999999,0.4100000000000001,4.0,-5.0,5.937984491513362,735.0,28.96711542705816,-0.3562746099999998,0.8599999999999994,-34.0,126.0,1.0,-2.0,0.9899999999999948,1.6999999999999955,,0.0032467532467532,,,,,,86.45431861579372,13.2504715157621,,0.2952098684441737,0.905,-0.0462585034013605,0.1714285714285714,0.001360544217687,-12.0,0.6403705259999999,0.4100000000000001
E07000089,4.0,3.0,,487.0,2.262327828490413,0.1211833699999997,1.0899999999999892,-21.0,329.0,11.0,3.0,-0.5100000000000051,3.1000000000000014,,-0.0019473684210526,,,,1.0,0.0,0.0,0.0,46.0,23.745358090185675,30.25464190981432,0.917,-0.0431211498973305,0.675564681724846,0.0225872689938398,-12.0,0.6403705259999999,-0.5200000000000005,4.0,3.0,,487.0,2.262327828490413,0.1211833699999997,1.0899999999999892,-21.0,329.0,11.0,3.0,-0.5100000000000051,3.1000000000000014,,-0.0019473684210526,,,,,,,46.0,23.745358090185675,30.25464190981432,0.917,-0.0431211498973305,0.675564681724846,0.0225872689938398,-12.0,0.6403705259999999,-0.5200000000000005
E07000090,4.0,0.0,7.307535505676455,769.0,13.79624612933685,-1.0340170300000002,0.75,-117.0,279.0,-6.0,0.0,0.0499999999999971,3.0,,0.0022050539192016,,,5.0,0.0,0.0,15.283079909414427,0.0,62.41750242639922,20.75865415723067,1.5407635069556778,0.913,-0.1521456436931079,0.3628088426527958,-0.0078023407022106,-12.0,0.6403705259999999,0.0999999999999996,4.0,0.0,7.307535505676455,769.0,13.79624612933685,-1.0340170300000002,0.75,-117.0,279.0,-6.0,0.0,0.0499999999999971,3.0,,0.0022050539192016,,,5.0,,15.283079909414427,,62.41750242639922,20.75865415723067,1.5407635069556778,0.913,-0.1521456436931079,0.3628088426527958,-0.0078023407022106,-12.0,0.6403705259999999,0.0999999999999996
E07000091,4.0,-1.0,6.556709111376961,254.0,0.3376871937050794,-0.0274584400000001,-0.6800000000000068,-123.0,393.0,19.0,-1.0,0.1099999999999994,-2.3000000000000043,,-0.0021706367107233,-45.3,,,1.0,0.0,0.0,0.0,20.44845901493004,47.17411680689148,32.377424178178494,0.915,-0.484251968503937,1.547244094488189,0.0748031496062992,-12.0,0.6403705259999999,-0.4800000000000004,4.0,-1.0,6.556709111376961,254.0,0.3376871937050794,-0.0274584400000001,-0.6800000000000068,-123.0,393.0,19.0,-1.0,0.1099999999999994,-2.3000000000000043,,-0.0021706367107233,-45.3,,,,,,20.44845901493004,47.17411680689148,32.377424178178494,0.915,-0.484251968503937,1.547244094488189,0.0748031496062992,-12.0,0.6403705259999999,-0.4800000000000004
E07000092,4.0,-7.0,,925.0,23.690613394800494,-0.2939348600000002,1.2800000000000011,-40.0,104.0,-7.0,-1.0,8.0,-1.0,,-0.0008708411751571,56.70000000000002,,,1.0,0.0,0.0,61.39919233444413,36.95225637671681,0.0,1.6485512888390588,0.89,-0.0432432432432432,0.1124324324324324,-0.0075675675675675,-12.0,0.6403705259999999,-0.2999999999999998,4.0,-7.0,,925.0,23.690613394800494,-0.2939348600000002,1.2800000000000011,-40.0,104.0,-7.0,-1.0,8.0,-1.0,,-0.0008708411751571,56.70000000000002,,,,,61.39919233444413,36.95225637671681,,1.6485512888390588,0.89,-0.0432432432432432,0.1124324324324324,-0.0075675675675675,-12.0,0.6403705259999999,-0.2999999999999998
E07000093,4.0,-6.0,2.836145150831655,1471.0,2.3438671385843577,-0.0782826600000001,1.3800000000000097,-62.0,254.0,13.0,5.0,0.8599999999999994,-0.0999999999999943,,0.0027999424098448,-35.80000000000001,,,1.0,0.0,4.679459866933238,7.058929566385894,37.32588246861788,14.01707580872472,36.91865228933827,0.893,-0.0421481985044187,0.1726716519374575,0.0088375254928619,-12.0,0.6403705259999999,-0.1299999999999999,4.0,-6.0,2.836145150831655,1471.0,2.3438671385843577,-0.0782826600000001,1.3800000000000097,-62.0,254.0,13.0,5.0,0.8599999999999994,-0.0999999999999943,,0.0027999424098448,-35.80000000000001,,,,4.679459866933238,7.058929566385894,37.32588246861788,14.01707580872472,36.91865228933827,0.893,-0.0421481985044187,0.1726716519374575,0.0088375254928619,-12.0,0.6403705259999999,-0.1299999999999999
E07000094,4.0,-4.0,1.8623898767610283,1366.0,2.066658668324436,0.8619455399999998,-1.6499999999999917,-42.0,56.0,17.0,-3.0,2.1499999999999915,4.099999999999994,,-0.0008213529257885,11.700000000000005,-2.200000000000003,,0.0,0.0,0.0,0.2558110933464518,41.739843397696056,0.0,58.00434550895749,0.856,-0.0307467057101024,0.0409956076134699,0.0124450951683748,-12.0,0.6403705259999999,0.4699999999999988,4.0,-4.0,1.8623898767610283,1366.0,2.066658668324436,0.8619455399999998,-1.6499999999999917,-42.0,56.0,17.0,-3.0,2.1499999999999915,4.099999999999994,,-0.0008213529257885,11.700000000000005,-2.200000000000003,,,,0.2558110933464518,41.739843397696056,,58.00434550895749,0.856,-0.0307467057101024,0.0409956076134699,0.0124450951683748,-12.0,0.6403705259999999,0.4699999999999988
E07000105,4.0,3.0,12.260002301489756,1824.0,3.141484613270137,-0.1628473399999999,2.3999999999999915,-86.0,463.0,-7.0,6.0,-2.7700000000000102,3.3999999999999986,,0.0031244034495562,85.90000000000003,0.0999999999999943,1.9000000000000057,1.0,0.0,0.0,57.95039278325181,0.0,0.0,42.04960721674818,0.886,-0.0471491228070175,0.2538377192982456,-0.0038377192982456,-12.0,0.6403705259999999,-0.3000000000000007,4.0,3.0,12.260002301489756,1824.0,3.141484613270137,-0.1628473399999999,2.3999999999999915,-86.0,463.0,-7.0,6.0,-2.7700000000000102,3.3999999999999986,,0.0031244034495562,85.90000000000003,0.0999999999999943,1.9000000000000057,,,57.95039278325181,,,42.04960721674818,0.886,-0.0471491228070175,0.2538377192982456,-0.0038377192982456,-12.0,0.6403705259999999,-0.3000000000000007
E07000106,4.0,2.0,8.843018133879617,2839.0,9.195064268284682,-0.7972975899999994,1.4000000000000057,-79.0,39.0,5.0,10.0,-2.4200000000000017,2.3000000000000043,,0.0035995263781081,-75.79999999999998,,,1.0,0.0,0.0,38.01041769283815,45.345286178701606,0.0,16.64429612846025,0.893,-0.0278266995420922,0.0137372314195139,0.0017611835153222,-12.0,0.6403705259999999,0.54,4.0,2.0,8.843018133879617,2839.0,9.195064268284682,-0.7972975899999994,1.4000000000000057,-79.0,39.0,5.0,10.0,-2.4200000000000017,2.3000000000000043,,0.0035995263781081,-75.79999999999998,,,,,38.01041769283815,45.345286178701606,,16.64429612846025,0.893,-0.0278266995420922,0.0137372314195139,0.0017611835153222,-12.0,0.6403705259999999,0.54
E07000107,4.0,-6.0,,1586.0,21.80803157076957,-1.0359494500000004,-0.0900000000000034,-65.0,359.0,9.0,-2.0,1.7999999999999972,6.700000000000003,,0.0012716864817261,159.2,,,1.0,0.0,0.0,59.55487336914812,0.9683257061103058,25.556408288564853,13.920392636176723,0.896,-0.040983606557377,0.2263556116015132,0.0056746532156368,-12.0,0.6403705259999999,-0.3600000000000003,4.0,-6.0,,1586.0,21.80803157076957,-1.0359494500000004,-0.0900000000000034,-65.0,359.0,9.0,-2.0,1.7999999999999972,6.700000000000003,,0.0012716864817261,159.2,,,,,59.55487336914812,0.9683257061103058,25.556408288564853,13.920392636176723,0.896,-0.040983606557377,0.2263556116015132,0.0056746532156368,-12.0,0.6403705259999999,-0.3600000000000003
E07000108,4.0,3.0,8.145347023688068,1126.0,3.5707728122753224,-0.2073122800000009,2.3299999999999983,-55.0,354.0,5.0,0.0,-0.3700000000000045,7.0,,-0.0001622041660065,91.89999999999998,,2.5999999999999943,1.0,0.0,0.0,0.0,65.63684592959633,0.0,34.36315407040367,0.916,-0.0488454706927175,0.3143872113676731,0.0044404973357015,-12.0,0.6403705259999999,0.0899999999999998,4.0,3.0,8.145347023688068,1126.0,3.5707728122753224,-0.2073122800000009,2.3299999999999983,-55.0,354.0,5.0,0.0,-0.3700000000000045,7.0,,-0.0001622041660065,91.89999999999998,,2.5999999999999943,,,,65.63684592959633,,34.36315407040367,0.916,-0.0488454706927175,0.3143872113676731,0.0044404973357015,-12.0,0.6403705259999999,0.0899999999999998
E07000109,4.0,-4.0,,500.0,5.050948921774079,0.7495431200000002,1.8200000000000076,-81.0,17.0,3.0,3.0,-3.25,8.300000000000004,,-1.7517780547255182e-05,-86.20000000000005,,,0.0,0.0,0.0,0.3407984420642648,81.78694479814246,0.0,17.872256759793274,0.924,-0.162,0.034,0.006,-12.0,0.6403705259999999,-0.0999999999999996,4.0,-4.0,,500.0,5.050948921774079,0.7495431200000002,1.8200000000000076,-81.0,17.0,3.0,3.0,-3.25,8.300000000000004,,-1.7517780547255182e-05,-86.20000000000005,,,,,0.3407984420642648,81.78694479814246,,17.872256759793274,0.924,-0.162,0.034,0.006,-12.0,0.6403705259999999,-0.0999999999999996
E07000110,4.0,0.0,10.741105091968002,1700.0,4.322077119076255,0.41155615,2.160000000000011,-45.0,297.0,9.0,0.0,1.5200000000000102,10.6,,-0.0005340244622398,-8.599999999999994,-1.7999999999999972,,0.0,0.0,0.0,72.23130560230825,0.0,0.0,27.76869439769175,0.872,-0.0264705882352941,0.1747058823529411,0.0052941176470588,-12.0,0.6403705259999999,-0.08,4.0,0.0,10.741105091968002,1700.0,4.322077119076255,0.41155615,2.160000000000011,-45.0,297.0,9.0,0.0,1.5200000000000102,10.6,,-0.0005340244622398,-8.599999999999994,-1.7999999999999972,,,,72.23130560230825,,,27.76869439769175,0.872,-0.0264705882352941,0.1747058823529411,0.0052941176470588,-12.0,0.6403705259999999,-0.08
E07000111,4.0,3.0,2.868529852055339,846.0,2.2912504296094767,0.3634271600000005,1.6799999999999926,-69.0,100.0,-11.0,-2.0,1.2600000000000051,1.5,,6.667489813557228e-05,-62.900000000000006,-0.7000000000000028,,0.0,0.0,0.0,0.0,26.20486478319988,31.14938476775612,42.645750449044,0.908,-0.0815602836879432,0.1182033096926714,-0.0130023640661938,-12.0,0.6403705259999999,0.1099999999999994,4.0,3.0,2.868529852055339,846.0,2.2912504296094767,0.3634271600000005,1.6799999999999926,-69.0,100.0,-11.0,-2.0,1.2600000000000051,1.5,,6.667489813557228e-05,-62.900000000000006,-0.7000000000000028,,,,,26.20486478319988,31.14938476775612,42.645750449044,0.908,-0.0815602836879432,0.1182033096926714,-0.0130023640661938,-12.0,0.6403705259999999,0.1099999999999994
