Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change,Year_no_outliers,suicide_rates_no_outliers,crimes_no_outliers,population_no_outliers,population_density_no_outliers,unemployment_no_outliers,mean_income_support_no_outliers,n_is_claimants_no_outliers,house_sales_no_outliers,bankruptcy_no_outliers,processing_no_outliers,productivity_no_outliers,road_casualties_no_outliers,ofsted_no_outliers,infant_mortality_no_outliers,childhood_tooth_decay_no_outliers,gp_access_no_outliers,dental_access_no_outliers,Core City_no_outliers,Other City_no_outliers,Large Town_no_outliers,Medium Town_no_outliers,Small Town_no_outliers,Village or smaller_no_outliers,gardens_perc_no_outliers,income_support_rate_no_outliers,house_sales_pp_no_outliers,bankruptcy_pp_no_outliers,no_rainy_days_no_outliers,inflation_no_outliers,previous_period_happiness_change_no_outliers
0.25,0.5434782608695653,0.6862327162012253,0.25971676659086207,0.37073328135336897,0.4277289763833093,0.4299387442572738,0.9731073675664705,0.4070362473347548,0.7121951219512195,0.4578313253012049,0.40056360708534633,0.4880711686211078,,0.41946232298360686,,0.4759358288770056,,0.0,0.0,0.8645431861579372,0.1487682435786889,0.0,0.002952098684441737,0.9328107502799552,0.4490044544960422,0.7904861286786407,0.5359739762724838,1.0,0.1561784612973196,0.5242290748898677,0.16666666666666666,0.3676470588235294,0.5778991731551885,0.21267135976287516,0.2909249845511003,0.37495775806942283,0.5166240409207166,0.9712616822429907,0.49986084052323965,0.7166666666666668,0.4864864864864865,0.44767150726089094,0.48824082784571965,,0.40656538586747193,,0.46629213483146087,,,,0.8654645535618788,0.15021750385534385,,0.003328545222148223,0.8507042253521127,0.24580260608641333,0.6201819186893813,0.4104330766474592,,0.14072220422044313,0.5
0.125,0.5217391304347826,0.6712634697956826,0.32721728344014883,0.34367676903981587,0.5924887466210543,0.2745022970903518,0.8994317028617821,0.32409381663113007,0.5902439024390245,0.5060240963855422,0.41103059581320484,,0.4641907799802536,0.5628490769258852,0.4383922383922384,,,0.0,0.8686354145155,0.0,0.0,0.04106654226596612,0.0947798352493059,0.942889137737962,0.4483114749870556,0.7874688730018475,0.5356908494349254,0.0,0.35354277339529155,0.5330396475770925,0.0,0.32352941176470584,0.540590282990627,0.3094479436828455,0.25629251824071597,0.5576395984756514,0.3089514066496167,0.8864485981308411,0.3915947676036738,0.5777777777777778,0.5945945945945946,0.4606910365548321,,0.46599987419009875,0.5742552445078306,0.5086086168547657,,,,0.8698461717507504,,,0.046811760922610225,0.11097552971890098,0.876056338028169,0.24446553495594392,0.6142585599513394,0.40998114337192315,,0.4650602294906102,0.5101010101010104
0.875,0.5797101449275363,0.6491574201794259,0.26162910895182967,0.3359305889630373,0.578100838226761,0.5145482388973966,0.9543332656789122,0.3238805970149254,0.7219512195121951,0.5180722891566266,0.43236714975845447,,,0.4491367825841125,0.444975744975745,,,0.0,0.0,0.38010417692838155,0.5091093227402363,0.0,0.1664429612846025,0.9193729003359463,0.4482186239049468,0.7864527701082247,0.5364492819903046,0.7855670103092782,0.2570927969789797,0.6607929515418502,0.9999999999999999,0.4411764705882353,0.4854938436134323,0.21541311596887736,0.24637737036672985,0.5416866168632529,0.6296675191815866,0.9496495327102804,0.3913164486501531,0.7277777777777779,0.6216216216216217,0.487230846269404,,,0.44126946974429226,0.5164346321772798,,,,,0.38018988534518583,0.5158198358396362,,0.19498412783850363,0.8169014084507042,0.24428638319213197,0.6122637863562533,0.41119177007189106,0.9466666666666661,0.30655946227646386,0.6565656565656568
0.25,0.5579710144927537,0.6674289228038278,0.2460202604920405,0.3508048993985683,0.5338694510715138,0.42113323124042834,0.9754414450984372,0.41748400852878464,0.7121951219512195,0.5421686746987953,0.3812399355877616,0.47715325515568113,,0.3281447963800912,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.9171332586786114,0.4486860385921559,0.7924121882959655,0.534750963322392,1.0,0.1561784612973196,0.6255506607929512,0.16666666666666666,0.39705882352941174,0.5310331757940354,0.19303445720637274,0.2654165594935075,0.4926438730090869,0.5048593350383634,0.9739485981308411,0.5134984692457556,0.7166666666666668,0.6756756756756757,0.4236354531797691,0.4755409219190969,,0.2997701435838287,,,,,,,,,,0.8112676056338028,0.24518823768583645,0.623963083856132,0.4084808765193315,,0.14072220422044313,0.6161616161616159
0.125,0.855072463768116,0.6528303255033346,0.36923713045275997,0.34220385457931496,0.5637670365878438,0.07580398162327684,0.6578039374873148,0.3434968017057569,0.5902439024390245,0.5120481927710844,0.40982286634460574,,0.36756226229910427,0.4760173200947548,0.4171171171171172,,,0.9210060755199645,0.0,0.0,0.0,0.06947181273935238,0.017103909465020578,0.8812989921612542,0.44570658052280043,0.7879181477121834,0.5364614858285746,0.0,0.35354277339529155,0.47577092511013186,0.0,1.0,0.49464808007945815,0.36969247869581323,0.2544071806243882,0.5257936275756573,0.04347826086956563,0.6082943925233645,0.4169217923740607,0.5777777777777778,0.6081081081081081,0.4591887831747619,,0.36195508586525754,0.4727060802498278,0.4833182304967461,,,0.9214848945491478,,,,0.07984179658401361,0.019918301353422006,0.7211267605633804,0.23943951450236864,0.615140558550834,0.411211250106532,,0.4650602294906102,0.4444444444444443
0.75,0.5289855072463768,0.6349894321083421,0.43224105850733924,0.6676443280436175,0.7154212796657458,0.48124042879019835,0.9690481022934849,0.31471215351812365,0.8292682926829269,0.5180722891566266,0.37600644122383264,0.493327941771128,0.7527910685805422,0.6514253936056897,0.3015939015939016,,,1.0,0.0,0.0,0.0,0.0,0.0,0.7110862262038073,0.44975350769733885,0.7877059309757835,0.5388701110574602,0.1999999999999998,0.35942235908331255,0.5022026431718061,0.8333333333333334,0.338235294117647,0.45018198512193497,0.4600222304557243,0.6709725569253916,0.6939443611613357,0.5851662404092071,0.966588785046729,0.3793487336487615,0.8500000000000001,0.6216216216216217,0.41712568853279886,0.4943555973659455,0.7767503302509908,0.677844659949228,0.34599225636378617,,,,,,,,,0.29295774647887307,0.24724786874952456,0.614723942925721,0.41505595058994815,0.0,0.4747224282497903,0.47474747474747486
0.25,,,,,0.6184137021205718,,,,0.7463414634146341,,,,,0.5808157894533598,0.4177408177408177,,,0.0,0.00366833779833035,0.0,0.0,0.29108574021267714,0.7370135283851532,0.9328107502799552,,,,1.0,0.1561784612973196,0.5506607929515419,0.16666666666666666,,,,,0.5863845923310533,,,,0.7555555555555556,,,,,0.5952671957594576,0.4840596424746684,,,,0.003115719016318426,,,0.3375374919784943,0.8638474069370922,0.8507042253521127,,,,,0.14072220422044313,0.5303030303030305
0.75,0.6304347826086957,0.6993102659887798,0.7216249741575357,0.9246960489710332,0.3831373565210052,0.5130168453292494,0.9446925106555714,0.0884861407249467,0.775609756097561,0.48795180722891573,0.15660225442834202,0.5034371209057823,0.6425982311149774,0.5221421571317256,0.3681219681219682,,,1.0,0.0,0.0,0.0,0.0,0.0,0.5946248600223965,0.44979034000280776,0.7870298354500199,0.5384615384615385,0.1999999999999998,0.35942235908331255,0.39647577092510994,0.8333333333333334,0.5441176470588235,0.6104932567467841,0.8749166357910337,1.0,0.3255155964823678,0.6276214833759597,0.9385514018691589,0.0840523239632619,0.788888888888889,0.5540540540540541,0.1442163244867305,0.5061147695202258,0.6581001561186501,0.5266487715367293,0.4250762006755087,,,,,,,,,0.0,0.24731893493787854,0.6133966585424039,0.4144037780401416,0.0,0.4747224282497903,0.3535353535353536
0.75,0.6231884057971014,,0.29088277858176553,0.3351668055138835,0.6590591735717912,0.48392036753445594,0.9868073878627969,0.39978678038379534,0.8,0.48795180722891573,0.42592592592592643,0.4718964820056609,,0.6884228412844077,0.4801108801108801,,,0.0,0.0,0.0,0.23186066317491835,0.3328372083483336,0.4969735707244949,0.9193729003359463,0.4497836119884938,0.789273969137364,0.5390082554261659,0.1999999999999998,0.35942235908331255,0.46255506607929514,0.8333333333333334,0.5294117647058824,,0.2573545757688033,0.24539972386651937,0.6314513554017542,0.588746803069054,0.9870327102803739,0.49039799610353463,0.8166666666666668,0.5540540540540541,0.4792188282423636,0.46942615239887114,,0.7211129298606578,0.5582008402669083,,,,,,0.23452313574523292,0.38608666818608417,0.5824555468355875,0.8169014084507042,0.24730595355302099,0.6178022543255204,0.41527645966490695,0.0,0.4747224282497903,0.4292929292929295
1.0,0.644927536231884,0.6299761315661183,0.3283543518709944,0.4034360385495786,0.8743505060952603,0.5857580398162322,0.9471280698193627,0.2093816631130064,0.751219512195122,0.46385542168674704,,,0.43381180223285476,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8387458006718924,0.44915917781388587,0.7853372340763825,0.5381007360369463,0.6144329896907219,0.188636651321465,0.5506607929515419,,0.5735294117647058,0.4376869887657717,0.31107817710263064,0.33278467155470126,0.870161428814363,0.7248081841432227,0.9413551401869159,0.2418591706095185,0.7611111111111112,0.5,,,0.43328929986789955,,,,,,,,,,,0.6140845070422534,0.24610113739768077,0.6100738094999214,0.41382785728683724,0.6700000000000002,0.19406226932324305,0.5303030303030305
0.875,0.5434782608695653,,0.24193715112673145,0.3330790353727562,0.6443076320645121,0.46362940275650794,0.9884310939719911,0.3641791044776119,0.8146341463414635,0.46385542168674704,0.44444444444444464,,,0.5319573312131449,0.2227304227304227,,,0.0,0.0,0.0,0.0,0.3408663069627436,0.6963340954526879,0.9294512877939529,0.4495122572660928,0.7885408990420044,0.5411371237458195,0.7855670103092782,0.2570927969789797,0.7533039647577089,0.9999999999999999,0.3676470588235294,,0.18718043719896257,0.2427273680122802,0.6150951857646516,0.5616368286445015,0.9889018691588785,0.44391873086557193,0.8333333333333334,0.5,0.5022533800701049,,,0.5381275525886129,0.25224483071093173,,,,,,,0.39542301348902237,0.8161600909906234,0.8422535211267606,0.2467823874724459,0.6163631196879279,0.4186746060263846,0.9466666666666661,0.30655946227646386,0.7626262626262623
0.625,0.5869565217391305,,0.2040004134794294,0.3242249046725832,0.5854844129120073,0.49081163859111776,0.9862999797036737,0.29936034115138593,0.7951219512195122,0.5060240963855422,1.0,0.46825717751718543,,0.6137763330209086,0.4337491337491337,,,0.0,0.0,0.6139919233444413,0.4148774834838312,0.0,0.016485512888390588,0.916013437849944,0.4510515043095942,0.7968576023753557,0.53621560920831,0.6742268041237117,0.9999999999999998,0.7665198237885461,0.6666666666666666,0.45588235294117646,,0.13278992219340496,0.23139403799443167,0.5498733545015203,0.5979539641943741,0.9864485981308411,0.35930976899526856,0.8111111111111112,0.5945945945945946,,0.4651928504233302,,0.6338143330618102,0.5030892165746766,,,,,0.6144810889427486,0.4202121403210647,,0.019193373034511397,0.8084507042253521,0.24975229171613098,0.632690147503372,0.41081877644585,0.7666666666666669,,0.7777777777777777
0.5,,,0.27191440975811454,0.334497339518815,0.5809739784717127,0.5964777947932614,0.9675258778161153,,,,0.4593397745571663,,,,,,,0.0,0.0,0.0,0.0,0.6781397371077748,0.3958689595542319,0.9372900335946248,0.4490263869659014,,,0.24742268041237114,0.6790612497826604,0.5110132158590306,0.5,,,0.23015931826602445,0.2445428041626245,0.5448722886260601,0.7391304347826089,0.9648364485981309,,,,0.5207811717576364,,,,,,,,,,,0.787609154993,0.4639335520839509,0.8619718309859155,0.2458449237478858,,,0.07666666666666694,1.0,0.4848484848484848
1.0,0.6086956521739131,0.5651263928317783,0.42510853835021706,0.37506480982932333,0.7542421575254217,0.5080398162327717,0.9537243758879643,0.35501066098081024,0.751219512195122,0.46385542168674704,,,0.5417740154582258,,,,,0.947726306842329,0.0,0.0,0.0,0.0074851798551201125,0.04560540748386052,0.8846584546472565,0.44960366130311713,0.7880911461419936,0.5382694228848076,0.6144329896907219,0.188636651321465,0.4008810572687226,,0.5,0.2760574909211681,0.44979622082252685,0.2964693619001652,0.7369880568605807,0.6209718670076734,0.9489485981308411,0.43195101586418033,0.7611111111111112,0.5,,,0.5495376486129457,,,,,0.9482582392691393,,,,0.007762895007814893,0.05332977843149509,0.7295774647887325,0.24695874723132585,0.6154801823251022,0.4140971189377328,0.6700000000000002,0.19406226932324305,0.35858585858585895
0.875,0.5072463768115942,0.6703570426140387,0.20834194748811247,0.32200387990166235,0.5276401706264251,0.4624808575803982,0.9769636695758068,0.3545842217484009,0.7658536585365854,0.4939759036144579,0.7016908212560389,,,0.6047161377555048,0.3845460845460846,,,0.0,0.0,1.0,0.0,0.0,0.0,0.7816349384098544,0.45334978299662926,0.7891614629794826,0.5400809716599191,0.7855670103092782,0.2570927969789797,0.5198237885462554,0.9999999999999999,0.2941176470588235,0.5383311317116684,0.13901444979622082,0.22855111557109645,0.4857369902520082,0.5601023017902822,0.9757009345794393,0.43139437795713886,0.7777777777777779,0.5675675675675675,0.8222333500250372,,,0.6232184947326908,0.4446000494274652,,,,,,,,,0.47042253521126765,0.25418671155446315,0.6175813866216343,0.41698875287392023,0.9466666666666661,0.30655946227646386,0.4949494949494951
0.375,,0.697695488541909,,,0.5766282697698897,,,,0.7902439024390244,,,,,0.7693615632422873,0.27047817047817047,,,0.0,0.0,0.0,0.745573179126758,0.0,0.33593380312312165,0.9496080627099666,,,,0.3587628865979377,0.0705469939115782,0.5154185022026432,0.33333333333333337,,0.6064686350141094,,,0.5400538668573671,,,,0.8055555555555557,,,,,0.815770228882239,0.30900403657632425,,,,,,0.7557362437220505,,0.39367331158904545,0.8929577464788736,,,,0.25666666666666604,0.0,0.48989898989899017
0.0,0.5652173913043479,0.6564262122132396,0.23299565846599132,0.3381414893046447,0.5042875642792588,0.42917304747319995,0.8846153846153847,0.42217484008528783,0.6926829268292684,,0.3433977455716592,,0.6251993620414672,0.46249490362593243,0.33173943173943177,,,0.0,0.0,0.49392379913805345,0.42163834388612254,0.1402679819331521,0.005572029309172935,0.9227323628219486,0.43580259697831086,0.7968168664737495,0.5293487000804075,0.8185567010309281,0.0,,,0.4117647058823529,0.5036103577165191,0.17436087439792516,0.24920733347169305,0.4598441579202647,0.5156010230179028,0.8693925233644859,0.5196214862232118,0.6944444444444445,,0.3765648472709066,,0.6393659180977542,0.4568917037904394,0.38182716863003546,,,,,0.4942058468016978,0.4270717144086192,0.16216454705220118,0.006399813685177275,0.8253521126760563,0.2203302474861669,0.6326101763691434,0.3998576652995404,1.0,,
0.5,0.6014492753623188,0.6664716898089088,0.22074633037006408,0.33269660962052566,0.7186772086437493,0.6458652373660028,0.983965902171707,0.42515991471215353,0.8048780487804879,0.4578313253012049,0.44726247987117546,0.4706833805095024,,0.5241025641025656,,0.6470588235294114,,0.0,0.0,0.0,0.3149136050652507,0.12285441613420056,0.6100664252377171,0.8734602463605823,0.44236919213059855,0.8403389830508474,0.556923076923077,0.24742268041237114,0.6790612497826604,0.488986784140969,0.5,0.48529411764705876,0.5286473976658792,0.1567988143756947,0.24223786120420157,0.6975544602594067,0.8051150895140671,0.9837616822429907,0.5235179515725021,0.8222222222222223,0.4864864864864865,0.5057586379569348,0.46801505174035746,,0.5289414544992718,,0.6460674157303365,,,,,0.31878871352480254,0.1419158153997264,0.7150310105450624,0.7014084507042255,0.23300018171906237,0.7180510992275698,0.4438724911452184,0.07666666666666694,1.0,0.4595959595959596
0.125,0.5,0.6365941005448634,0.3099545172627662,0.37108066947972557,0.5899290608322648,0.18453292496171497,0.7294499695555106,0.41300639658848615,0.6341463414634146,0.4939759036144579,0.4299516908212563,,0.48901975217764676,0.5803412279949612,0.5792792792792792,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8465845464725643,0.4444448372608691,0.7893332951595664,0.5359494109494111,0.0,0.35354277339529155,0.696035242290749,0.0,0.27941176470588236,0.45418141146757546,0.28469803630974433,0.291369643029002,0.5548014777979944,0.18874680306905428,0.6907710280373831,0.5076537712218202,0.6277777777777779,0.5675675675675675,0.4842263395092637,,0.4927344782034345,0.5947121992783527,0.6760853447565698,,,,,,,,,0.6338028169014083,0.23700504065759384,0.6179187208598973,0.41039386493931945,,0.4650602294906102,0.6969696969696972
0.5,0.5289855072463768,0.6946826236984912,0.2731031631176349,0.3549137539118031,0.6053337573480002,0.5735068912710564,0.9852851633854273,0.4326226012793177,0.7609756097560976,0.5542168674698796,0.4339774557165862,0.4654266073594822,0.7072226019594439,0.3195179669397683,0.37221067221067217,,,0.9973652767991176,0.0,0.0,0.002958107131848288,0.0,0.0,0.9036954087346025,0.44966719918472364,0.7908700990162157,0.5380273536435344,0.24742268041237114,0.6790612497826604,0.5903083700440528,0.5,0.338235294117647,0.5989594631775017,0.23186365320489072,0.2706759130958783,0.5718818506725936,0.7084398976982103,0.9852803738317757,0.5332591149457278,0.7722222222222223,0.7027027027027027,0.4892338507761637,0.4619002822201317,0.727684468767692,0.28968112371561566,0.4299365680863333,,,0.997995879567412,,,0.0022784289212489216,,,0.7774647887323944,0.2470813405635753,0.6209357142897068,0.4137107226990062,0.07666666666666694,1.0,0.5757575757575759
0.375,0.5217391304347826,,0.23449452139756047,0.3396567899754045,0.6221301468141129,0.5627871362940272,0.9840673838035316,0.4115138592750533,0.7707317073170732,0.5180722891566266,0.6179549114331726,0.4739183178325918,,0.48475878236841397,,,,0.0,0.0,0.970460510056372,0.0,0.0,0.029539489943627827,0.9742441209406494,0.4487868977539461,0.7946792533791032,0.5379746835443039,0.3587628865979377,0.0705469939115782,0.6696035242290748,0.33333333333333337,0.32352941176470584,,0.17650981845127825,0.2511469256416677,0.5905053006532632,0.694117647058824,0.9838785046728972,0.505705538547175,0.7833333333333334,0.6216216216216217,0.71807711567351,0.4717779868297272,,0.48292916245705897,,,,,,0.9715645852148976,,,0.034496170623271365,0.9549295774647886,0.24538284065998528,0.62841369766165,0.4136266495299866,0.25666666666666604,0.0,0.6666666666666667
0.5,,,0.2657122183171387,0.3363781407236785,0.5052922645873283,0.5065084226646245,0.979703673635072,,,,0.44243156199677913,,,,,,,0.0,0.0,0.0,0.25295798389899743,0.41801984113938223,0.4022963985443594,0.9249720044792833,0.449393506469871,,,0.24742268041237114,0.6790612497826604,0.3348017621145374,0.5,,,0.2212671359762875,0.24695023877981045,0.46095814649326405,0.6189258312020465,0.9788551401869159,,,,0.49974962443665416,,,,,,,,,,0.25592849333946344,0.4851381946081508,0.4714682518512194,0.8309859154929577,0.2465532634373346,,,0.07666666666666694,1.0,0.2828282828282831
0.75,0.6231884057971014,0.6679359899009834,0.26023361587761007,0.333742339625956,0.6781342468371893,0.5068912710566614,0.9958392530951898,0.3718550106609808,0.7365853658536585,0.5000000000000001,0.41425120772946883,0.4888799029518801,,0.5219854213926112,,,,0.0,0.0,0.15547588005215124,0.0,0.18638100896841947,0.678483779430938,0.9675251959686451,0.4500531202079967,0.7887394328072295,0.5369495369495371,0.1999999999999998,0.35942235908331255,0.5903083700440528,0.8333333333333334,0.5294117647058824,0.5322969742593232,0.21341237495368656,0.2435764006568524,0.6526013575228926,0.6194373401534534,0.9974299065420561,0.4539382131923184,0.7444444444444446,0.5810810810810811,0.4646970455683523,0.4891815616180621,,0.5264654701283819,,,,,,0.15517410387032976,,0.21578540339494193,0.7952346847469647,0.9380281690140848,0.24782595689373815,0.6167528734373654,0.4119902880233458,0.0,0.4747224282497903,0.5757575757575759
0.75,,,0.2295327682447798,0.3332199480675914,,0.4996171516079633,0.9299776740409986,,,,0.45209339774557233,,,,,,,,,,,,,0.921612541993281,0.43913961718482436,,,0.1999999999999998,0.35942235908331255,0.48458149779735676,0.8333333333333334,,,0.1693960726194887,0.2429077369415802,,0.6097186700767272,0.9216121495327103,,,,0.5117676514772161,,,,,,,,,,,,,0.8225352112676056,0.22676886987263148,,,0.0,0.4747224282497903,0.4545454545454547
0.75,0.5942028985507247,0.7472354884982196,0.27103576597064294,0.33335325675384747,0.7488938832148063,0.4739663093415007,0.9826466409579866,0.39232409381663114,0.6536585365853659,0.48192771084337355,0.3900966183574884,0.4896886372826525,,0.3237357716405461,0.38884268884268886,0.22994652406417132,,0.0,0.0,0.0,0.20391986783794705,0.23644729338784942,0.6077302572177721,0.942889137737962,0.4495592580362831,0.7894113358848187,0.5347018572825025,0.1999999999999998,0.35942235908331255,0.4140969162995593,0.8333333333333334,0.47058823529411764,0.7299406099585533,0.22889959244164504,0.24307837270320903,0.7310580134243054,0.5754475703324816,0.9822429906542056,0.4806568327303089,0.6500000000000001,0.5405405405405406,0.4346519779669505,0.4901222953904045,,0.29461381836557476,0.44970755416426395,0.20786516853932602,,,,,0.20617438362276708,0.2740031613056483,0.7122923887295588,0.876056338028169,0.24687307323171637,0.6180719273698401,0.4084024923800983,0.0,0.4747224282497903,0.3737373737373738
1.0,,,,,0.8228451065932046,,,,,,,,,,,,,0.0,0.0,0.43190774313484853,0.0,0.12795455949728218,0.45410200245452154,0.9092945128779395,,,,0.6144329896907219,0.188636651321465,0.356828193832599,,,,,,0.8130534275206223,,,,,,,,,,,,,,,0.43208281288474415,,0.14784633161567615,0.5321984543976245,0.7915492957746479,,,,0.6700000000000002,0.19406226932324305,0.3080808080808082
1.0,0.5869565217391305,0.6280832770933453,0.28814347736200124,0.3386627826019482,0.821663872322223,0.639356814701378,0.983661457276233,0.3326226012793177,0.7414634146341463,0.48795180722891573,,,,,,,,0.0,0.0,0.6271787596270775,0.10771530866525442,0.0069540367085287646,0.27068639373057696,0.9148936170212767,0.4496897090492923,0.7873469694314398,0.5376661742983753,0.6144329896907219,0.188636651321465,0.3964757709251103,,0.45588235294117646,0.4329692963910881,0.2534271952575028,0.24987459140750795,0.8117437021534258,0.7964194373401539,0.983411214953271,0.4027275257445032,0.7500000000000001,0.5540540540540541,,,,,,,,,,0.6276906725641448,0.10856516498220027,0.0071452745176435566,0.3171856714698617,0.8056338028169014,0.24712477228078364,0.6140192436134743,0.4131342002968161,0.6700000000000002,0.19406226932324305,0.35353535353535404
0.75,0.644927536231884,0.688530522737216,0.2922265867273103,0.33334876170140704,0.6866312227327745,0.5398162327718222,0.9463162167647656,0.36929637526652453,0.8634146341463415,0.5000000000000001,0.42512077294686057,,0.4164129331593446,,,,,,,,,,,0.942889137737962,0.44873821250398355,0.7884076312583533,0.540394009340276,0.1999999999999998,0.35942235908331255,0.4933920704845812,0.8333333333333334,0.5735294117647058,0.5836261556196461,0.25928121526491293,0.24307261901439645,0.662022608792259,0.6634271099744252,0.9404205607476636,0.45059838575006955,0.888888888888889,0.5810810810810811,0.47821732598898375,,0.4145550618470037,,,,,,,,,,,0.876056338028169,0.24528890477680199,0.6161014935695778,0.41748843049356904,0.0,0.4747224282497903,0.46464646464646453
0.375,0.5652173913043479,0.7340407492640484,0.27429191647715523,0.34937930837156767,0.596782444225081,0.5953292496171511,0.9862999797036737,0.3609808102345416,0.7317073170731707,0.5000000000000001,0.46457326892109463,0.49373230893651415,,0.5748676715991933,0.4426888426888427,,,0.0,0.0,0.11542312605738357,0.404534492029244,0.5084593822593695,0.07129786279045679,0.902575587905935,0.4497084935789958,0.7881902175609452,0.5371865703357417,0.3587628865979377,0.0705469939115782,0.24229074889867835,0.33333333333333337,0.4117647058823529,0.6970544469880884,0.23356798814375695,0.2635917961003981,0.5624003515364231,0.7375959079283889,0.9864485981308411,0.43974394656276095,0.7388888888888889,0.5810810810810811,0.5272909364046059,0.4948259642521166,,0.5883109113418404,0.5137161215915643,,,,,0.11505225873468025,0.4097181333533068,0.590302525685123,0.0834482964472263,0.7746478873239437,0.24716101614086947,0.6156746754731806,0.4123686459196253,0.25666666666666604,0.0,0.17676767676767702
0.125,0.5869565217391305,0.6763041988994194,0.2339259871821377,0.3337147962213152,0.5031819777055081,0.34341500765696786,0.9513902983559976,0.3597014925373134,0.6926829268292684,0.5542168674698796,0.4299516908212563,,,0.6556619515918988,0.6902979902979903,,,0.0,0.0,0.06910873801818326,0.6046600451717928,0.17886662454627122,0.23298736342713028,0.9473684210526316,0.44476665591611825,0.7881633787163101,0.5298865069356874,0.0,0.35354277339529155,0.5154185022026428,0.0,0.45588235294117646,0.5531536414514101,0.1756947017413857,0.24354114496601395,0.4586183089783188,0.40102301790281414,0.9462616822429907,0.43807403284163654,0.6944444444444445,0.7027027027027027,0.4842263395092637,,,0.6827992864422376,0.8080566768267567,,,,,0.06865797821394698,0.6127656712271679,0.20704757477015917,0.27299219483166576,0.8873239436619722,0.2376259745057093,0.6156219864995178,0.4007161244121005,,0.4650602294906102,0.4898989898989897
0.125,0.5072463768115942,0.6805998623313199,0.3194645441389291,0.35406836065804964,0.7161334380141161,0.22779479326186797,0.8796427846559773,0.35415778251599145,0.551219512195122,0.5180722891566266,0.40016103059581365,,,0.5479060249191657,0.6268884268884269,0.2620320855614968,0.5459183673469388,0.0,0.0,0.6233463119894426,0.4034203200759594,0.0,0.017335776374483306,0.9328107502799552,0.44780904827397683,0.7880274991352473,0.534850863422292,0.0,0.35354277339529155,0.511013215859031,0.0,0.2941176470588235,0.5638600211062573,0.29833271582067433,0.26959380565200886,0.6947339859438493,0.2465473145780055,0.8636682242990654,0.4308377400500974,0.5333333333333334,0.6216216216216217,0.4471707561342014,,,0.5567794442001465,0.7326797924046462,0.24157303370786465,0.6312499999999996,,,0.6238516139409159,0.4085876936451831,,0.020190112186858088,0.8507042253521127,0.2434961264171306,0.6153552330022918,0.4086403392525841,,0.4650602294906102,0.48484848484848525
0.25,0.572463768115942,0.6776148984857265,0.32375439321893734,0.33759652156703884,0.5423334871089251,0.3839969372128633,0.9593058656383195,0.6678038379530917,0.7951219512195122,0.5542168674698796,0.49396135265700525,0.47877072381722585,0.42443005910498166,0.6291867920379288,0.5098406098406099,,,0.4015013165335725,0.0,0.23639972192505668,0.12475689299760494,0.11006181635878626,0.15293041282602665,0.9462486002239643,0.44934473901121696,0.7941337514622067,0.5387627546217856,1.0,0.1561784612973196,0.5814977973568279,0.16666666666666666,0.4264705882352941,0.5564203888600281,0.30448314190440906,0.2485097721380607,0.5020286013219983,0.45524296675191844,0.9553738317757009,0.8402449206790983,0.8111111111111112,0.7027027027027027,0.5638457686529794,0.4774223894637818,0.4231875048566322,0.651836762770955,0.5935414778812094,,,0.4009474849655259,,0.23623753965381297,0.12585556935994016,0.1270404060217419,0.17914376033249998,0.8845070422535211,0.24645916893637604,0.6273427895609808,0.41488458588979205,,0.14072220422044313,0.5656565656565655
0.75,0.5652173913043479,0.6686813581160811,0.24844945213975606,0.33399644060468714,0.5967142912743992,0.46209800918836125,0.9798051552668967,0.36609808102345415,0.8,0.5060240963855422,0.411433172302738,0.45491306105944174,,0.5151305615572951,0.5573804573804574,0.5561497326203203,,0.0,0.0,0.0,0.0,0.26997423298648443,0.759489371669497,0.9104143337066068,0.4490661836031755,0.7885839069821253,0.5397742189551064,0.1999999999999998,0.35942235908331255,0.7048458149779735,0.8333333333333334,0.4117647058823529,0.5341547071147956,0.19651722860318638,0.24390165113567835,0.5623247851136143,0.5595907928388754,0.9789719626168224,0.44642360144725857,0.8166666666666668,0.5945945945945946,0.4611917876815224,0.44967074317968014,,0.5184487569719742,0.6500535464206277,0.5505617977528083,,,,,,0.3129887436326388,0.8901951842437035,0.7943661971830986,0.2459217094740133,0.616447551199609,0.4164991074702523,0.0,0.4747224282497903,0.7070707070707071
