Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,productivity,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change
0.875,0.6304347826086957,0.6674439150776902,0.256408931155675,0.33576082596086926,0.6906859385487103,0.5287136294027561,0.8858331641972803,0.3279317697228145,0.848780487804878,0.44524959742351056,0.04283205436567022,0.0,0.42072309395640056,0.15328200407218695,0.30329002884732204,0.12972931699308976,0.9809630459126539,0.4445419886190083,0.7864406779661017,0.5415800415800417,0.7855670103092782,0.2570927969789797,0.5022026431718061
0.625,0.6086956521739131,0.706274932796117,0.27589414926607403,0.33471820534780516,0.6812413639764684,0.5126339969372125,0.9899533184493607,0.34754797441364604,0.8585365853658536,0.41787439613526606,0.0,0.0,0.0398678598310613,0.3667564781216304,0.16102028161075851,0.49002258091494527,0.9641657334826428,0.44983741881714645,0.7877107263705749,0.5408029750017217,0.6742268041237117,0.9999999999999998,0.35682819383259934
0.25,0.5579710144927537,0.6692047302772356,0.2943973537316518,0.33571013141144707,0.5066800332173818,0.4555895865237364,0.9722955145118733,0.44776119402985076,0.7170731707317073,0.41586151368760055,0.0,0.0,0.5795039278325181,0.0,0.0,0.4204960721674818,0.9115341545352744,0.44942738966023654,0.7905142200517092,0.5372099087353326,1.0,0.1561784612973196,0.7092511013215858
0.625,0.5579710144927537,0.6763239159537646,0.5810419681620839,0.7593798691495661,0.6758517293950715,0.47970903522205166,0.9373858331641973,0.34776119402985073,0.8195121951219513,0.16908212560386432,1.0,0.0,0.0,0.0,0.0,0.0,0.5946248600223965,0.44967859084946915,0.7880692064243107,0.5386587490276424,0.6742268041237117,0.9999999999999998,0.5066079295154183
0.125,0.6086956521739131,0.69592308657796,0.21599131693198262,0.3321933032354894,0.6550537598635952,0.3349923430321588,0.9377917596914959,0.35714285714285715,0.6195121951219512,0.40418679549114356,0.0,0.0,0.0,0.0,0.7330746111530103,0.34692939621991153,0.9742441209406494,0.49985050529211267,0.7903551251008878,0.6556776556776558,0.0,0.35354277339529155,0.5462555066079293
0.875,0.5362318840579711,0.6886705249683787,0.2466921645648129,0.3346142271556477,0.6240308654191271,0.5248851454823888,0.9758473716257358,0.32217484008528785,0.7170731707317073,0.3884863123993561,0.10887731064064884,0.0,0.000951496688944989,0.3175470243060683,0.37109027761452157,0.2767474159958871,0.8913773796192608,0.44874378946985277,0.7854489069024809,0.5351170568561874,0.7855670103092782,0.2570927969789797,0.5418502202643171
0.25,0.5434782608695653,0.6610231358166675,0.3502170767004341,0.3436600841189951,0.4043123781747903,0.46362940275650794,0.9638725390704282,0.467590618336887,0.6878048780487805,0.33051529790660256,0.0,0.057645675041390496,0.3629208033937421,0.0,0.3989014461396579,0.22406613560474722,0.9596864501679732,0.44953820470371786,0.789817241036187,0.5373776908023484,1.0,0.1561784612973196,0.5770925110132161
0.5,0.5217391304347826,0.70090877294648,0.3555923092826132,0.34189530513661076,0.6933931452813812,0.480474732006125,0.9668155063933428,0.4266524520255863,0.7414634146341463,0.4021739130434786,0.007627123157799426,0.0,0.5356828991589925,0.0,0.24095900368724188,0.24202800517706963,0.9272116461366182,0.4495965352040528,0.7891395388861622,0.5380565279023347,0.24742268041237114,0.6790612497826604,0.5154185022026432
0.125,0.5434782608695653,0.6524941179125658,0.2495865205706016,0.3441442609609983,0.6693016899181218,0.15352220520673787,0.9682362492388878,0.34946695095948827,0.7609756097560976,0.44524959742351056,0.0,0.0,0.8833742915893475,0.08725596724111256,0.0,0.038908671447916154,0.942889137737962,0.44839285320878586,0.7874804861730598,0.5377024291497977,0.0,0.35354277339529155,0.5859030837004406
0.25,0.5072463768115942,0.6716650650958382,0.24147198676865825,0.3329923533080931,0.5011635269719594,0.5325421133231235,0.9651918002841486,0.43134328358208956,0.8341463414634147,0.5946054750402574,0.0,0.0,0.0,0.0,0.4174277494244342,0.6281281765816351,0.9272116461366182,0.4475900723846083,0.7944680371302942,0.5425550059696402,1.0,0.1561784612973196,0.5506607929515415
0.875,0.5,0.675940145592739,0.2527909861484391,0.3350873936270307,0.5300829429029227,0.4927258805513014,0.9775725593667547,0.33987206823027716,0.775609756097561,0.3888888888888893,0.0,0.0,0.0,0.5749160699673235,0.18344526508653297,0.3245094773167961,0.8992161254199329,0.44905693383230355,0.7869719200607134,0.5384615384615385,0.7855670103092782,0.2570927969789797,0.5462555066079293
0.5,0.6014492753623188,0.7352885203258435,0.24850113706843086,0.341576663832932,0.6406825033830764,0.5589586523736599,0.9457073269738178,0.4068230277185501,0.775609756097561,0.23107890499194886,0.0,0.0,0.9702055900963729,0.0,0.0,0.02979440990362718,0.975363941769317,0.4469113476517514,0.79134062887997,0.5384615384615385,0.24742268041237114,0.6790612497826604,0.5154185022026428
0.125,0.5579710144927537,0.6586844553221849,0.25465164358073183,0.3337853542011096,0.6267739791789971,0.17879019908116345,0.9431702861782018,0.33837953091684436,0.7073170731707317,0.4126409017713371,0.0,0.0,0.0,0.22958287393193827,0.529531525910538,0.32377424178178493,0.9440089585666294,0.4472950266625717,0.7869472319585153,0.5354107648725214,0.0,0.35354277339529155,0.488986784140969
0.625,0.5072463768115942,0.6973443934709826,0.27496382054992763,0.3428833175069841,0.6230480032735783,0.48966309341500747,0.9867059062309722,0.22409381663113007,0.7707317073170732,0.12520128824476712,0.04146984510600901,0.0,0.0,0.6957687117312528,0.25968626399867184,0.1074783038558717,0.8913773796192608,0.4497254058352831,0.7832390000154223,0.5383215510604047,0.6742268041237117,0.9999999999999998,0.24229074889867835
0.75,0.572463768115942,0.6701947511000529,0.24421128798842257,0.333587374930126,0.6798320418104644,0.42075038284839195,0.9907651715039578,0.3656716417910448,0.8097560975609757,0.464170692431562,0.0,0.0,0.0,0.0,0.5217520486522361,0.5351892968972388,0.948488241881299,0.4497249297374873,0.7886232176486414,0.5405982905982907,0.1999999999999998,0.35942235908331255,0.6079295154185022
0.125,0.6014492753623188,0.672396000637769,0.2982737233822617,0.3377405706705157,0.7130777438283488,0.10949464012251148,0.623097219403288,0.34136460554371,0.41951219512195126,0.3896940418679552,0.0,0.6229348336730435,0.000568991107642261,0.17328647289005925,0.13015931967436245,0.10619919555138797,0.896976483762598,0.4410907519680255,0.7876708583925642,0.5312158808933003,0.0,0.35354277339529155,0.5506607929515419
0.75,0.6014492753623188,0.6737918937739946,0.22291709737440563,0.33781606528911323,0.7340835978059915,0.5057427258805511,0.9801096001623707,0.3349680170575693,0.7317073170731707,0.7250402576489534,0.0,0.0,1.0,0.0,0.0,0.0,0.7816349384098544,0.44428722223233297,0.777542372881356,0.5234113712374583,0.1999999999999998,0.35942235908331255,0.7312775330396473
0.875,0.5362318840579711,0.6803140261150443,0.23253049410791812,0.3364183522591496,0.5756924352383371,0.5061255742725875,0.9808199715851431,0.34968017057569295,0.7365853658536585,0.34822866344605496,0.0,0.0,0.4560643229982817,0.3072781745627348,0.16364522974586307,0.12446370484043531,0.902575587905935,0.4481902966534265,0.7867333252042434,0.5340343110127284,0.7855670103092782,0.2570927969789797,0.5462555066079293
0.75,0.5652173913043479,0.6891484298483226,0.26798635517882985,0.3381092938356018,0.6401334486536084,0.4360643185298617,0.9891414653947636,0.33603411513859277,0.8292682926829269,0.3091787439613529,0.0,0.0,0.6425549472139994,0.0,0.24747115001976844,0.13698163623503523,0.8689809630459127,0.44978367309365713,0.7871685772557845,0.540217044366422,0.1999999999999998,0.35942235908331255,0.6784140969162993
0.25,0.5362318840579711,0.6525900088174201,0.2503617945007236,0.33471408729955576,0.6232962983956855,0.5715926493108722,0.9848792368581287,0.411727078891258,0.7609756097560976,0.5100644122383253,0.0,0.0,0.0,0.7342572403562071,0.0,0.34601266946894804,0.9641657334826428,0.44942274886165656,0.7914682917539516,0.5377207062600322,1.0,0.1561784612973196,0.47577092511013186
0.25,0.5652173913043479,0.6590515112780995,0.2775480669836676,0.3346923264042388,0.6163012918741602,0.549770290964778,0.9822407144306881,0.4727078891257996,0.8585365853658536,0.4009661835748795,0.0,0.0,0.011648615776670914,0.23458949155681502,0.25292267839648946,0.5540875130313911,0.9372900335946248,0.4495921799981858,0.7920520423065008,0.5407377652808463,1.0,0.1561784612973196,0.7577092511013216
0.375,0.6159420289855073,0.7123939378747357,0.37559437667976014,0.3432398099630553,0.5294365106229286,0.5765696784073503,0.9715851430891009,0.39211087420042645,0.6780487804878049,0.40297906602254446,0.007627123157799426,0.0,0.5356828991589925,0.0,0.24095900368724188,0.24202800517706963,0.9272116461366182,0.4497032662561802,0.7885612695727656,0.5374513864336583,0.3587628865979377,0.0705469939115782,0.6211453744493394
0.5,0.5942028985507247,0.6981838503877792,0.2504651643580732,0.3487752717919802,0.6527720207366123,0.5325421133231241,0.9840673838035316,0.4200426439232409,0.8048780487804879,0.5177133655394525,0.0,0.0,0.9972687824385265,0.0,0.0,0.0027312175614736664,0.9328107502799552,0.449376308078694,0.7919864406779661,0.5399384615384616,0.24742268041237114,0.6790612497826604,0.5770925110132161
0.75,0.5362318840579711,0.6873004040649175,0.42536696299359106,0.4657490565725383,0.6712075557301848,0.45176110260336905,0.9823421960625127,0.5215351812366738,0.8390243902439025,0.32850241545893766,1.0,0.0,0.0,0.0,0.0,0.0,0.8387458006718924,0.44986912556835024,0.7897421479636919,0.538960415987106,0.1999999999999998,0.35942235908331255,0.44933920704845803
0.625,0.572463768115942,0.6939810540792732,0.24529667149059334,0.3343096809458578,0.6899741063874272,0.5237366003062786,0.9933022122995738,0.3394456289978678,0.7853658536585366,0.377616747181965,0.0,0.0,0.0,0.0,0.31910805409075516,0.7157177640781227,0.9182530795072787,0.4499144890270884,0.7866182405165456,0.5390476190476191,0.6742268041237117,0.9999999999999998,0.5682819383259908
0.375,0.5362318840579711,0.686204313593838,0.27067397146991934,0.3701985152516663,0.6252761469654837,0.5336906584992338,0.9781814491577024,0.4266524520255863,0.7902439024390244,0.5326086956521746,0.0,0.0,1.0,0.0,0.0,0.0,0.894736842105263,0.44939321628329315,0.7907630455091419,0.5389158086008481,0.3587628865979377,0.0705469939115782,0.488986784140969
0.625,0.5289855072463768,0.6851768715729737,0.347684515195369,0.33597545315382576,0.6987604266017292,0.6010719754977025,0.9878222041810433,0.35415778251599145,0.8048780487804879,0.37560386473429946,0.0,0.0616545089094153,0.0,0.0,0.2166725741134569,0.7453194516587999,0.9742441209406494,0.44988436292036826,0.7880510503604907,0.5388298851986003,0.6742268041237117,0.9999999999999998,0.7444933920704845
0.375,0.6014492753623188,0.6873416911407051,0.27997725863138306,0.33864281450774747,0.6929885486116389,0.5019142419601833,0.9872133143900954,0.3699360341151386,0.7073170731707317,0.40579710144927583,0.0,0.0,0.030598697493185015,0.5952168231470099,0.17772346642457845,0.2809266809643892,0.9372900335946248,0.4497617284348134,0.7884827957598776,0.5366606637509649,0.3587628865979377,0.0705469939115782,0.43171806167400906
0.125,0.6086956521739131,0.6868512637140942,0.2773413272689684,0.36567263251331245,0.6211436890541467,0.17725880551301676,0.8719301806373047,0.302771855010661,0.6146341463414634,0.40177133655394537,0.0,1.0,0.0,0.0,0.0,0.0,0.8812989921612542,0.4460143927498853,0.7861668270298275,0.5340275445078939,0.0,0.35354277339529155,0.5066079295154183
0.625,0.5579710144927537,0.6994867867054888,0.2531010957204879,0.3351094078775895,0.6429630296986114,0.5853751914241958,0.9831540491171098,0.36268656716417913,0.7463414634146341,0.4033816425120777,0.0,0.0,0.026741444387304605,0.6779836871638476,0.053870102638581246,0.3214018882021328,0.9496080627099666,0.44937162685979376,0.7883236385518002,0.53709604005462,0.6742268041237117,0.9999999999999998,0.4008810572687226
0.625,0.5144927536231885,0.7128392623078627,0.295120942733099,0.3386747541980482,0.7365856555301542,0.5692955589586521,0.9807184899533185,0.33198294243070364,0.7609756097560976,0.4802737520128827,0.0,0.0,0.0,0.4910696783077587,0.2021592640378809,0.3825180287369893,0.9507278835386339,0.4496425721089581,0.7874013955447291,0.5381515730743401,0.6742268041237117,0.9999999999999998,0.6299559471365639
0.25,0.5289855072463768,0.7007925719242646,0.2657639032458135,0.357266890595624,0.39199935088013993,0.3725114854517614,0.9694540288207835,0.44115138592750536,0.7170731707317073,0.41505636070853524,0.0,0.0,0.9930953984287318,0.0,0.0,0.006904601571268238,0.9328107502799552,0.4489810109582056,0.7916597655459247,0.5364570283137059,1.0,0.1561784612973196,0.7621145374449338
0.25,0.5072463768115942,0.6691186756318012,0.26013024602026047,0.34516035719494875,0.6602156402935146,0.4812404287901989,0.9862999797036737,0.4123667377398721,0.7707317073170732,0.6099033816425122,0.0,0.0,0.11542312605738357,0.404534492029244,0.5084593822593695,0.07129786279045679,0.902575587905935,0.44961719044800985,0.7907238874509477,0.5382720727548315,1.0,0.1561784612973196,0.7268722466960351
0.125,0.5869565217391305,0.6742758577293047,0.26860657432292745,0.3358793880730627,0.5996536386821958,0.20826952526799386,0.9661051349705704,0.32643923240938166,0.7804878048780488,0.5036231884057972,0.0,0.0,0.0,0.7342572403562071,0.0,0.34601266946894804,0.9641657334826428,0.4489098772378868,0.7867897332592387,0.5386191677175285,0.0,0.35354277339529155,0.6123348017621144
0.5,0.5797101449275363,0.6904799490648613,0.2560471366549514,0.3356728256390967,0.5273369186474594,0.5803981623277177,0.9886340572356404,0.36823027718550105,0.7951219512195122,0.45531400966183583,0.0,0.0,0.0,0.008073277123768563,0.8607922616263801,0.2259594993144672,0.9115341545352744,0.44969639725504057,0.7886096145397369,0.5393010809109037,0.24742268041237114,0.6790612497826604,0.47577092511013186
0.5,0.6086956521739131,0.7084424280759749,0.25170560264626834,0.334958075843172,0.6616691589207266,0.5068912710566609,0.9871118327582707,0.3959488272921109,0.8097560975609757,0.5024154589371982,0.10887731064064884,0.0,0.000951496688944989,0.3175470243060683,0.37109027761452157,0.2767474159958871,0.8913773796192608,0.44957273997862574,0.7903684939019613,0.5401208960530995,0.24742268041237114,0.6790612497826604,0.524229074889868
0.25,0.5797101449275363,0.6776532374409372,0.2360450692578044,0.33391246082963005,0.5080570124853636,0.47281776416538984,0.9781814491577024,0.4464818763326226,0.7707317073170732,0.45491143317230315,0.0,0.0,0.026741444387304605,0.6779836871638476,0.053870102638581246,0.3214018882021328,0.9496080627099666,0.448258758229554,0.798128735181738,0.5380168963983993,1.0,0.1561784612973196,0.6740088105726874
0.875,0.6231884057971014,0.6796680534441673,0.230256357246227,0.33288384976347873,0.7002515234926842,0.5248851454823888,0.9838644205398823,0.37569296375266525,0.8390243902439025,0.35587761674718266,0.0,0.0,0.0,0.0,0.4747106622086041,0.5770968274268741,0.9451287793952967,0.4483369288727179,0.7908880197015791,0.5470085470085471,0.7855670103092782,0.2570927969789797,0.6431718061674009
0.75,0.5797101449275363,0.6764439165653193,0.4568947694852181,0.33422298471860457,0.6362548386013194,0.47588055130168433,0.9300791556728233,0.49936034115138594,0.9658536585365853,0.45289855072463825,0.0,0.0,0.0,0.0517644217637857,0.47126422948592867,0.5340616629973252,0.9182530795072787,0.4494636101399655,0.7893391701923889,0.5397605209252753,0.1999999999999998,0.35942235908331255,0.5726872246696035
0.125,0.5434782608695653,0.6673073375657007,0.2504134794293984,0.33347032326499226,0.6885450341600245,0.24578866768759583,0.9684392125025371,0.33987206823027716,0.6292682926829268,0.45289855072463764,0.0,0.0,0.05477638419375623,0.0,0.33979196368290226,0.6425148062172873,0.9843225083986562,0.44844560002575906,0.7868861364624077,0.5310650887573966,0.0,0.35354277339529155,0.6563876651982377
0.75,0.5362318840579711,0.6846738108871105,0.2201261112259665,0.3333754037963805,0.6740810334969102,0.4670750382848389,0.9942155469859956,0.36588486140724946,0.8195121951219513,0.3848631239935589,0.0,0.0,0.8833742915893475,0.08725596724111256,0.0,0.038908671447916154,0.942889137737962,0.44997907074089577,0.7948260481712757,0.5748987854251013,0.1999999999999998,0.35942235908331255,0.3480176211453745
0.25,0.5579710144927537,0.7072706443572557,0.26829646475087865,0.3412054693884656,0.9201106678985639,0.35681470137825405,0.9375887964278466,0.45778251599147124,0.6439024390243903,0.4118357487922707,0.0,0.0,0.5844386540024096,0.11640425582027332,0.24962363731121692,0.08950155501386904,0.9776035834266517,0.4478119214785982,0.7921632011182946,0.5341792228390168,1.0,0.1561784612973196,0.5903083700440528
0.125,0.5797101449275363,0.6916374510668344,0.20916890634690924,0.331188761714935,0.314842650472446,0.21898928024502246,0.844225695149178,0.3776119402985075,0.6731707317073171,0.32890499194847084,0.0,0.0,0.6020427397912615,0.07510844393600434,0.26436695308036795,0.09554446605024008,0.942889137737962,0.4819791862126701,0.7839957140074031,0.557029177718833,0.0,0.35354277339529155,0.5770925110132158
0.625,0.5,0.676236819268847,0.2276204258838123,0.3370150168375266,0.5409073203394772,0.5421133231240429,0.9871118327582707,0.09957356076759061,0.8,0.38204508856682806,0.9975678587508844,0.0,0.0,0.0,0.0,0.002432141249115585,0.8734602463605823,0.44853803978617846,0.7316847272390479,0.5426649852879362,0.6742268041237117,0.9999999999999998,0.634361233480176
0.5,0.5434782608695653,0.696598719683997,0.3120735993384329,0.3525062402824434,0.6694441115125191,0.5310107197549767,0.9721940328800488,0.41194029850746267,0.751219512195122,0.38083735909822897,0.0,0.0,0.6233463119894426,0.4034203200759594,0.0,0.017335776374483306,0.9328107502799552,0.4495291550223426,0.7892829491711986,0.5380381863595953,0.24742268041237114,0.6790612497826604,0.5594713656387668
0.5,0.5289855072463768,0.718955621124411,0.28442216249741575,0.3408442048386013,0.6608078524712679,0.5516845329249611,0.9399228739598133,0.5249466950959488,0.6731707317073171,0.42069243156199687,0.0,0.0,0.308985946882932,0.3199282067881943,0.37747362872280515,0.06978270290348543,0.9720044792833147,0.44840692748681066,0.7932652899336312,0.5359414376575063,0.24742268041237114,0.6790612497826604,0.6607929515418502
0.5,0.5507246376811594,0.6794572082798732,0.21071945420715318,0.3304361335499272,0.5888273104201656,0.4628637059724346,0.9810229348487924,0.393816631130064,0.7951219512195122,0.5543478260869569,0.0,0.0,0.0,0.7442122959525763,0.29009270731139164,0.07871243742665736,0.9697648376259798,0.45338007534533276,0.7786605461393598,0.5341880341880343,0.24742268041237114,0.6790612497826604,0.6607929515418499
0.25,0.4782608695652174,0.6778938396122237,0.3835538556956791,0.3961329373688273,0.37674275715552213,0.37480857580398086,0.943677694337325,0.5334754797441364,0.6585365853658537,0.5378421900161036,0.999305442065697,0.0,0.0,0.0,0.0,0.0006945579343029901,0.9104143337066068,0.4493927898702386,0.7902966101694915,0.5373076923076924,1.0,0.1561784612973196,0.5726872246696035
0.25,0.572463768115942,0.6723212220965407,0.26095720487905727,0.3339802559777609,0.5500421531950679,0.4337672281776417,0.9677288410797646,0.5147121535181236,0.7121951219512195,0.3848631239935589,0.0,0.0,0.0,0.22958287393193827,0.529531525910538,0.32377424178178493,0.9440089585666294,0.44879156277867766,0.7955866699418652,0.5360460795243405,1.0,0.1561784612973196,0.6035242290748896
0.75,0.5579710144927537,0.7166509808751261,0.22167665908621045,0.3328932095068546,0.6575426743891379,0.40045941807044394,0.9783844124213518,0.3750533049040512,0.8243902439024391,0.4255233494363932,0.0,0.0,0.06910873801818326,0.6046600451717928,0.17886662454627122,0.23298736342713028,0.9473684210526316,0.44133651786373823,0.797233300099701,0.5610859728506788,0.1999999999999998,0.35942235908331255,0.3832599118942732
0.25,0.5507246376811594,0.6781252506607072,0.2534628902212115,0.33842262124248423,0.6107050675196694,0.36523736600306256,0.9407347270144104,0.4422174840085288,0.5707317073170732,0.3176328502415459,0.0,0.0,0.6020427397912615,0.07510844393600434,0.26436695308036795,0.09554446605024008,0.942889137737962,0.4470722632465663,0.7929498473831799,0.5290010136276608,1.0,0.1561784612973196,0.5330396475770925
0.625,0.6014492753623188,0.6858364416046521,0.26726276617738265,0.33505738135174,0.6050271452642129,0.49617151607963234,0.9872133143900954,0.20874200426439232,0.8195121951219513,0.32568438003220623,0.0,0.0,0.0,0.5383828919864738,0.21962292335049677,0.32481938910114894,0.8835386338185889,0.4497054482166068,0.781828724353256,0.5399190283400811,0.6742268041237117,0.9999999999999998,0.6651982378854625
0.875,0.5869565217391305,0.6555092743189033,0.20942733099028324,0.332254367607073,0.7290918610946571,0.5578101071975496,0.9612340166429877,0.3501066098081023,0.7707317073170732,0.4013687600644122,0.0,0.0,0.4571501718967157,0.0,0.11098596783153857,0.44397630019749834,0.9395296752519597,0.4572238142769746,0.7903419917761508,0.5393718707328176,0.7855670103092782,0.2570927969789797,0.5594713656387664
0.875,0.572463768115942,0.6983894337942259,0.2332023981806905,0.33299425915981073,0.7060421402382617,0.5053598774885142,0.9686421757661864,0.3537313432835821,0.8585365853658536,0.41304347826086973,0.0,0.0,0.6955049857484157,0.0,0.0,0.30449501425158426,0.9652855543113104,0.44671669550732956,0.787349292329198,0.5474491144594238,0.7855670103092782,0.2570927969789797,0.7885462555066076
0.375,0.5797101449275363,0.6862441090867817,0.3908931155675005,0.42553957710964113,0.6378418974664064,0.41960183767228165,0.9112035721534403,0.38976545842217486,0.6878048780487805,0.4066022544283417,1.0,0.0,0.0,0.0,0.0,0.0,0.8353863381858901,0.449056980941223,0.7884956739595695,0.537632923629333,0.3587628865979377,0.0705469939115782,0.524229074889868
0.375,0.5652173913043479,0.6825904605500573,0.454620632623527,0.34033915603611453,0.5773585729475341,0.5317764165390502,0.9637710574386037,0.4573560767590618,0.7121951219512195,0.5752818035426733,0.0,0.02954789074235401,0.0,0.2999678855017957,0.31782499516740537,0.4201378805966939,0.9283314669652856,0.4497320368629442,0.7889858293970547,0.5380243799915931,0.3587628865979377,0.0705469939115782,0.6079295154185018
0.375,0.5869565217391305,0.7010915928516347,0.24498656191854454,0.34105606689863294,0.7045012928897482,0.6378254211332313,0.9866044245991475,0.3982942430703625,0.7121951219512195,0.4569243156199681,0.0,0.12746159777514013,0.0,0.9694098485472925,0.0,0.00910563752458349,0.9664053751399777,0.4494346680474332,0.7911074099474217,0.5346079739143323,0.3587628865979377,0.0705469939115782,0.46255506607929514
0.75,0.5434782608695653,0.6719758858790188,0.26410998552821996,0.33497705066965777,0.667615389576296,0.4988514548238899,0.978891820580475,0.3773987206823028,0.8243902439024391,0.45048309178744006,0.0,0.0,0.05450626592037894,0.3252357917961755,0.2195071218241465,0.4602618822467009,0.9406494960806271,0.4493391863061906,0.7889363405845455,0.5401920913731938,0.1999999999999998,0.35942235908331255,0.37444933920704837
0.875,0.5289855072463768,0.7244007767122962,0.2100475501343808,0.32800535089049027,0.7528750671416448,0.5206738131699841,0.9626547594885326,0.3272921108742004,0.8195121951219513,0.3280998389694044,0.0,0.0,1.0,0.0,0.0,0.0,0.9462486002239643,0.4574416180316898,0.7962863003346649,0.5296423321901029,0.7855670103092782,0.2570927969789797,0.6431718061674009
0.5,0.5507246376811594,0.6756868739355167,0.2566156708703742,0.3577069791382685,0.6644405627985153,0.49310872894333785,0.9856910899127258,0.3927505330490405,0.848780487804878,0.4371980676328502,0.0,0.0,1.0,0.0,0.0,0.0,0.9171332586786114,0.44955373418490663,0.7899125205030071,0.5415632754342432,0.24742268041237114,0.6790612497826604,0.7929515418502203
0.625,0.5869565217391305,0.6964118119674065,0.2690717386810006,0.34764939075908324,0.6331988786801258,0.5535987748851453,0.9789933022122996,0.3609808102345416,0.7219512195121951,0.39694041867954966,0.0,0.054637495177886776,0.6532329808926224,0.2738985578550948,0.0,0.04817389524401861,0.9675251959686451,0.4494053753136733,0.7881958186354642,0.5367434595860993,0.6742268041237117,0.9999999999999998,0.39207048458149774
0.75,0.5797101449275363,0.6833144871353377,0.2432292743436014,0.33326080945867725,0.6614278132208105,0.5164624808575803,0.9937081388268724,0.39658848614072495,0.8146341463414635,0.40740740740740816,0.0,0.0,0.0,0.0,0.3118716860191927,0.7221643920117202,0.9417693169092947,0.4499402329404962,0.7911759566660842,0.5409992069785885,0.1999999999999998,0.35942235908331255,0.6387665198237883
0.75,0.5289855072463768,0.6772723031381586,0.28080421749017986,0.33497806792205503,0.7505137232524574,0.5103369065849924,0.9856910899127258,0.3607675906183369,0.8048780487804879,0.45410628019323673,0.0,0.04679459866933238,0.07058929566385894,0.41907233023937285,0.15734228946313558,0.3691865228933827,0.9193729003359463,0.4497179730530608,0.7881775465682161,0.5392231530845393,0.1999999999999998,0.35942235908331255,0.37444933920704837
0.25,0.5797101449275363,0.6657678086569636,0.3618461856522638,0.36252776925953545,0.6725405790841927,0.3016845329249616,0.7724781814491577,0.6353944562899787,0.7414634146341463,0.38566827697262474,1.0,0.0,0.0,0.0,0.0,0.0,0.8589025755879058,0.4470181075733804,0.7920802341177905,0.5380741560597677,1.0,0.1561784612973196,0.6563876651982381
0.5,0.4710144927536232,0.6697105960105506,0.3384329129625801,0.43696644635229515,0.6651423058294664,0.4529096477794788,0.9532169677288411,0.3908315565031983,0.7609756097560976,0.5648148148148148,1.0,0.0,0.0,0.0,0.0,0.0,0.7603583426651737,0.4493250201512699,0.7886709446220856,0.538263197910813,0.24742268041237114,0.6790612497826604,0.4405286343612335
0.625,0.5797101449275363,0.7066990242598844,0.1814657845772173,0.3139488112602016,0.5102890288617992,0.4460183767228175,0.979703673635072,0.23091684434968018,0.7219512195121951,0.3727858293075692,0.0,0.0,0.9876062520537414,0.0,0.0,0.012393747946258627,0.8589025755879058,0.45073783007799834,0.7953330150393889,0.5408450704225353,0.6742268041237117,0.9999999999999998,0.43612334801762087
0.875,0.5217391304347826,0.6876307491165253,0.2933636551581559,0.4244653503867097,0.5325778988163323,0.4858346094946396,0.905926527298559,0.3437100213219616,0.7902439024390244,0.4512882447665059,0.9974554521325212,0.0,0.0,0.0,0.0,0.002544547867478777,0.6875699888017917,0.4477264783177191,0.7877045838429728,0.5387787470261698,0.7855670103092782,0.2570927969789797,0.5550660792951542
0.5,0.5579710144927537,0.7102571973409165,0.24147198676865825,0.33744740742963614,0.6156873737718942,0.52947932618683,0.9743251471483662,0.3908315565031983,0.8,0.5454911433172307,0.0,0.0,0.5147114913093227,0.358820194481332,0.090213804603821,0.08532664959407182,0.9608062709966407,0.4483418550841393,0.7908978165282423,0.5401671499232475,0.24742268041237114,0.6790612497826604,0.488986784140969
0.375,0.6086956521739131,0.6475049394383776,0.21268348149679553,0.3314859862832358,0.45182545175324723,0.5088055130168446,0.9769636695758068,0.35927505330490406,0.7365853658536585,0.4279388083735908,0.0,0.0,0.0,0.0,0.7330746111530103,0.34692939621991153,0.9742441209406494,0.456020913463437,0.7882155420530861,0.5500725689404935,0.3587628865979377,0.0705469939115782,0.5726872246696035
0.125,0.5507246376811594,0.6566928122858715,0.3422059127558404,0.35832819693755524,0.6167370362622111,0.30666156202143924,0.9081591231987011,0.31492537313432833,0.6439024390243903,0.3828502415458939,0.9916489637356942,0.0,0.0,0.0,0.0,0.008351036264305748,0.9238521836506159,0.4486479698618669,0.7873975988700566,0.5367307692307693,0.0,0.35354277339529155,0.488986784140969
0.375,0.5869565217391305,0.6925082228225565,0.34442836468885674,0.355319853629149,0.5686801408011877,0.4988514548238893,0.9819362695352142,0.3861407249466951,0.7268292682926829,0.452495974235105,0.0,0.0,0.0,0.8726454781501864,0.054986115579349966,0.1737679923931932,0.875699888017917,0.4497924807845756,0.7885692084613943,0.537831795711452,0.3587628865979377,0.0705469939115782,0.7224669603524232
0.375,0.5797101449275363,0.6739931817472364,0.34101715939632005,0.33865297500710734,0.557081959435001,0.532924961715161,0.9704688451390299,0.3991471215351812,0.6682926829268293,0.4553140096618364,0.0,0.0,0.5475937920367879,0.005894761922728641,0.13949570246986728,0.3228840125391849,0.9372900335946248,0.44960820814372704,0.7887987279222493,0.5370376363224492,0.3587628865979377,0.0705469939115782,0.5594713656387664
