Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change
0.375,0.5652173913043479,0.7028584073337634,0.2500516849286748,0.33998889795726434,0.6007246519435169,0.475114854517611,0.9816318246397402,0.3701492537313433,0.7560975609756098,0.5240963855421688,0.46497584541062786,0.4532955923978971,,0.5969023896810244,0.4925848925848926,0.4973262032085559,,0.0,0.0,0.007234757746696546,0.687006493889578,0.33013303905376484,0.08675913762460397,0.8264277715565509,0.44922195394477527,0.7888223498063347,0.5374641565889541,0.3587628865979377,0.0705469939115782,0.3039647577092509
0.25,,,0.26364482117014676,0.3387260480113,0.4529398403407152,0.43529862174578837,0.9768621879439822,,,,0.45088566827697274,,,,,,,0.0,0.0,0.0,0.28502329250626174,0.47245456578851813,0.3252425114593327,0.9249720044792833,0.44924702233722746,,,1.0,0.1561784612973196,0.5462555066079293
0.875,0.5217391304347826,0.7067850074170814,0.21640479636138102,0.3324230996113996,0.6330812044844332,0.56125574272588,0.9781814491577024,0.34626865671641793,0.9024390243902439,0.4759036144578314,0.42512077294685996,,,0.3465541258652694,,,,0.0,0.0,0.0,0.4574672170340696,0.381790040975712,0.2524202331491267,0.9440089585666294,0.467485780415138,0.8035892323030908,0.4208144796380091,0.7855670103092782,0.2570927969789797,0.6651982378854625
0.375,0.6304347826086957,0.6818358570229132,0.3943043208600372,0.42712021857993676,0.353808832715101,0.4984686064318529,0.9566673432108789,0.46226012793176974,0.6878048780487805,0.5301204819277109,0.48671497584541074,0.4666397088556407,0.47634237107921307,0.5466670567886223,0.4214137214137214,0.4491978609625663,,0.0,1.0,0.0,0.0,0.0,0.0,0.896976483762598,0.4495700658534716,0.7893341688549376,0.5376489707475623,0.3587628865979377,0.0705469939115782,0.5506607929515419
0.0,0.5434782608695653,0.6703300754665631,0.22855075459995866,0.3332048634177679,0.47302373092417616,0.43070444104134775,0.854373858331642,0.35394456289978676,0.6780487804878049,,0.42028985507246425,,,,,,,0.0,0.0,0.0,0.7033177751667865,0.1325555356484125,0.2554806904539933,0.9708846584546473,0.42415174025227564,0.7870393793743149,0.523153463451971,0.8185567010309281,0.0,
0.5,0.6086956521739131,0.681876792433856,0.26876162910895185,0.334391261224777,0.7312107195182372,0.44678407350689087,0.9914755429267303,0.38784648187633264,0.7804878048780488,0.48795180722891573,0.3731884057971013,0.4706833805095024,,0.5558076571084978,0.44123354123354125,,,0.0,0.0,0.011648615776670914,0.23458949155681502,0.25292267839648946,0.5540875130313911,0.9372900335946248,0.4498751726824213,0.7892868890774052,0.5386186846861005,0.24742268041237114,0.6790612497826604,0.2951541850220264
0.875,,,0.32747570808352283,0.3345567823231187,,,,,,,0.4049919484702094,,,,,,,,,,,,,,,,,0.7855670103092782,0.2570927969789797,0.4140969162995597
0.625,,0.6672032679581703,,,0.7880437868709793,,,,0.7804878048780488,,,,,0.454509049636548,0.32162162162162167,,,0.0,0.9925490300433752,0.0,0.0,0.0,0.007450969956624712,0.9328107502799552,,,,0.6742268041237117,0.9999999999999998,0.5550660792951542
0.5,0.5579710144927537,0.6902666295981429,0.22245193301633243,0.33357478165786,0.38587818697126475,0.46094946401225095,0.983965902171707,0.3914712153518124,0.702439024390244,,0.44243156199677974,,,,,,,0.0,0.0,0.0,0.0,0.7330746111530103,0.34692939621991153,0.9742441209406494,0.44539480651782515,0.8034510925056156,0.5106580166821132,0.24742268041237114,0.6790612497826604,0.5154185022026428
0.0,0.6159420289855073,,0.25144717800289434,0.33370403148557415,0.5850425704626575,0.45176110260336905,0.9583925309518977,0.3831556503198294,0.6585365853658537,,0.34863123993558764,,,0.22946628002730202,0.3950796950796951,,,0.0,0.0,0.0,0.27183368101809346,0.436713995699025,0.36883024567950595,0.9473684210526316,0.447914093841078,0.7895962732919255,0.5327281414237937,0.8185567010309281,0.0,
0.25,0.5072463768115942,0.6673296095555756,0.45260492040520983,0.3425370917985355,0.5158719626667467,0.50114854517611,0.8483864420539883,1.0,0.6780487804878049,0.5481927710843374,0.3989533011272146,0.4718964820056609,0.529505582137161,0.5579107705391171,0.3257796257796258,,,0.6397946639752451,0.008303240323226432,0.04278771923765228,0.09115848204112954,0.1726267087737727,0.07413433826717988,0.8745800671892496,0.4487856046562618,0.7937479448778884,0.5377832044498712,1.0,0.1561784612973196,0.48458149779735676
0.375,0.5652173913043479,,0.23289228860864172,0.33291931617613657,0.6393265209920005,0.7595712098009186,0.9714836614572763,0.41407249466950957,0.6926829268292684,0.48192771084337355,0.4500805152979068,0.49292357460574177,,0.5798975714656593,0.38911988911988915,0.8609625668449201,,0.0,0.0,0.46459005066789505,0.0,0.22813886041387094,0.33216899534264804,0.942889137737962,0.44701813134762397,0.795747844186738,0.529284750337382,0.3587628865979377,0.0705469939115782,0.5198237885462554
0.75,,,0.26777961546413065,0.33706906914540935,0.7300082453042962,0.5057427258805511,0.9880251674446926,,,,0.4371980676328502,,,,,,,0.011379525947820155,0.0,0.4380321718865458,0.0,0.3868055780356148,0.2059967032342409,0.894736842105263,0.44973969233989114,,,0.1999999999999998,0.35942235908331255,0.5066079295154183
0.625,,,0.2739818069051065,0.3336367910598272,,0.5111026033690652,0.9718895879845748,,,,0.44766505636070925,,,,,,,,,,,,,0.9328107502799552,0.44921166457374073,,,0.6742268041237117,0.9999999999999998,0.5594713656387668
0.625,0.5362318840579711,0.6795251903703262,0.21283853628281993,0.33248171386413744,0.5638368544780212,0.4957886676875954,0.9841688654353562,0.22857142857142856,0.9073170731707317,0.5481927710843374,0.387278582930757,0.4443995147594013,0.6039340776182881,0.41833519485978876,,,,0.0,0.16024917589599394,0.0,0.4801656160121669,0.003213555890624535,0.40921466235645926,0.9283314669652856,0.4536000357626175,0.8386539410893533,0.498132935026139,0.6742268041237117,0.9999999999999998,0.48458149779735676
0.625,0.5507246376811594,,0.2594583419474881,0.33363337319578,0.4489957661772474,0.4379785604900454,0.9914755429267303,0.32430703624733476,0.775609756097561,0.5000000000000001,0.31803542673107915,0.4743226849979779,,0.40127559134954494,0.3756063756063756,0.481283422459893,,0.0,0.0,0.0,0.0,0.5091718869747434,0.5463965241799424,0.9137737961926091,0.44985176636136315,0.7863855242782292,0.5384615384615385,0.6742268041237117,0.9999999999999998,0.39207048458149774
0.75,,,0.2577527393012198,0.33428237196312216,,,,,,,0.46215780998389705,,,,,,,,,,,,,,,,,0.1999999999999998,0.35942235908331255,0.48458149779735676
0.375,,,0.29207153194128593,0.34191530193056907,0.6827223780341394,0.5635528330781006,0.9567688248427035,,,,0.23832528180354276,,,,,,,0.0,0.8564218586843021,0.0,0.0,0.03323949177265265,0.11396623738252698,0.8421052631578947,0.44900695788096373,,,0.3587628865979377,0.0705469939115782,0.4977973568281935
0.25,0.5144927536231885,0.6722353700944139,0.28033905313210666,0.3342287272607996,0.548096166371273,0.4709035222052062,0.9348487923685813,0.6373134328358209,0.6780487804878049,0.4216867469879519,0.3333333333333339,0.4504650222401939,0.422328548644338,0.6223661611991622,0.40713790713790715,0.4224598930481286,,0.0,0.0,0.4280386081982841,0.25712160182037597,0.08169322547399589,0.2701709961868446,0.9440089585666294,0.44814710816094966,0.7973146230469025,0.5359038301681694,1.0,0.1561784612973196,0.44933920704845803
0.25,0.5797101449275363,0.667804052727344,0.22834401488525946,0.3359003783102694,0.6975497712630052,0.3116385911179174,0.9635680941749544,0.4019189765458422,0.7951219512195122,0.4698795180722892,0.4706119162640906,0.5014152850788514,,0.4462980334714344,0.7010395010395012,0.45989304812834264,,0.0,0.0,0.022995641754721432,0.4879092934026581,0.4267320176670402,0.16227324087065573,0.9798432250839866,0.4442038701068561,0.7966962057988471,0.5415853182350645,1.0,0.1561784612973196,0.8193832599118945
0.0,0.5362318840579711,0.6279376368511217,0.26131899937978087,0.33384275999318663,0.6498002070086526,0.4391271056661557,0.9139435762127055,0.37249466950959487,0.6292682926829268,,0.30475040257648983,,0.529505582137161,0.43825987954253853,0.3117117117117117,,,0.0,0.0,0.4820886957947373,0.0,0.08403698759120991,0.4430456829014088,0.9641657334826428,0.4464103187513629,0.7887546940018269,0.532934131736527,0.8185567010309281,0.0,
0.625,0.5072463768115942,0.7414720988065171,0.3350733925987182,0.335611895061832,0.6488489346341832,0.4881316998468607,0.967322914552466,0.2466950959488273,0.7219512195121951,0.5542168674698796,0.3812399355877622,0.43307723412858856,0.4720893141945772,0.524064306003479,0.43846153846153846,,,0.0,0.0,0.4280386081982841,0.25712160182037597,0.08169322547399589,0.2701709961868446,0.9440089585666294,0.4495377242955944,0.7861536962939651,0.5377133918247977,0.6742268041237117,0.9999999999999998,0.5903083700440528
0.875,0.4782608695652174,0.6611779400015397,0.40474467645234646,0.3338810071745913,0.7118194147985022,0.5624042879019903,0.8688857316825656,0.24093816631130066,0.6292682926829268,0.5000000000000001,0.4404186795491148,,0.43549064047679,,0.40686070686070686,,,0.0,0.0,0.0,0.0517644217637857,0.47126422948592867,0.5340616629973252,0.9182530795072787,0.44869026899605646,0.7868303676228932,0.5371830385680803,0.7855670103092782,0.2570927969789797,0.47577092511013225
0.75,0.6304347826086957,0.6373851154514442,0.6763489766384122,0.8217892462280362,0.5873099120190557,0.42840735068912655,0.988735538867465,0.39424307036247336,0.7463414634146341,0.5783132530120483,0.47181964573268914,0.5034371209057822,0.46570972886762346,0.5286647793764054,0.3637560637560638,,,1.0,0.0,0.0,0.0,0.0,0.0,0.6024636058230683,0.4499561229238069,0.7882914145324883,0.5383574124690876,0.1999999999999998,0.35942235908331255,0.4140969162995597
0.5,0.5289855072463768,0.6993056563563776,0.23764730204672319,0.3352563447207122,0.741068981178738,0.5313935681470137,0.9730058859346459,0.4049040511727079,0.7902439024390244,0.5120481927710844,0.25040257648953357,0.4706833805095024,,0.38706824923354355,,0.6524064171122995,,0.0,0.0,0.0,0.4574672170340696,0.381790040975712,0.2524202331491267,0.9440089585666294,0.4478905860525641,0.7929236164186486,0.5396857784125689,0.24742268041237114,0.6790612497826604,0.3876651982378855
0.625,0.5797101449275363,,0.2133037006408931,0.3315164267179443,0.3599900931314259,0.4770290964777941,0.99015628171301,0.30874200426439236,0.7658536585365854,0.4939759036144579,0.3896940418679552,0.47149211484027476,,0.6354612084955745,0.3528759528759529,0.45454545454545486,,0.0,0.0,0.003407984420642648,0.9182541248296883,0.0,0.17872256759793273,0.9540873460246362,0.45158216292760256,0.8095924990984493,0.5417348608837971,0.6742268041237117,0.9999999999999998,0.39647577092510994
1.0,0.572463768115942,0.6146028644332364,0.2943973537316518,0.3354217800370199,0.8867801383468501,0.5535987748851453,0.9899533184493607,0.29850746268656714,0.7121951219512195,0.4759036144578314,,,,,,,,0.0,0.0,0.0,0.0,0.42454025123065103,0.621791896783775,0.9350503919372901,0.4498717994196565,0.7864923872450446,0.5371056062581487,0.6144329896907219,0.188636651321465,0.5022026431718061
0.25,0.5434782608695653,0.7036484471302601,0.2888153814347736,0.37332263628181556,0.7012343012577895,0.41692189892802406,0.9556525268926325,0.49381663113006397,0.7073170731707317,0.5120481927710844,0.44524959742351056,0.43550343712090556,0.47634237107921307,0.5986359128655941,,,0.5102040816326536,0.0,1.0,0.0,0.0,0.0,0.0,0.8812989921612542,0.4489318422677947,0.7920412135940387,0.5368859377637726,1.0,0.1561784612973196,0.6828193832599119
0.75,0.6376811594202899,0.6859485837962775,0.19919371511267314,0.3322312569185603,0.661443030667047,0.4421898928024497,0.9786888573168256,0.36609808102345415,0.7317073170731707,0.5180722891566266,0.3180354267310797,0.4630004043671652,,,,,,,,,,,,0.9574468085106385,0.4515496205930223,0.7874197570775412,0.5422343324250682,0.1999999999999998,0.35942235908331255,0.5242290748898677
0.375,0.5434782608695653,0.7058344542455799,0.2927951209427331,0.3352826675651196,0.6129143767409575,0.6431852986217452,0.9847777552263041,0.3767590618336887,0.6975609756097562,0.5180722891566266,0.5370370370370376,0.4739183178325918,,0.5282122648884241,0.44885654885654885,0.6042780748663099,,0.0,0.0,0.002558110933464518,0.4686296017570537,0.0,0.5800434550895749,0.8779395296752519,0.44973644207233293,0.7886109676510634,0.5367568719369274,0.3587628865979377,0.0705469939115782,0.511013215859031
0.25,0.6739130434782609,0.6806398917109451,0.2693301633243746,0.33846242590315434,0.6486997588260834,0.41079632465543614,0.9661051349705704,0.4253731343283582,0.8097560975609757,0.5000000000000001,0.4347826086956526,0.4569348968863726,0.43381180223285476,0.5717513059774667,0.386001386001386,,,0.0,0.0,0.4288868106765603,0.34886327332208816,0.23722879843090644,0.049049217859679785,0.9764837625979843,0.44892499714601014,0.7907806882383154,0.5395493395493396,1.0,0.1561784612973196,0.6123348017621144
0.875,,,0.26777961546413065,0.33535437300729554,0.5459780560369971,0.5260336906584991,0.946214735132941,,,,0.44766505636070925,,,,,,,0.0,0.0,0.0,0.3533078956607677,0.4381524745606813,0.29498140232054626,0.9664053751399777,0.4481229070740896,,,0.7855670103092782,0.2570927969789797,0.43612334801762126
0.0,0.5579710144927537,0.6750187468093336,0.2735683274757081,0.3365139076076058,0.6350941201127753,0.4387442572741193,0.9649888370204993,0.39232409381663114,0.6536585365853659,,0.3369565217391306,,,0.42619209043978096,0.45613305613305616,,,0.0,0.0,0.005568057434614418,0.739674099323548,0.10294844647848546,0.24390675033483128,0.921612541993281,0.4489669692558555,0.7893530230204908,0.5348737083811712,0.8185567010309281,0.0,
0.875,,,0.5649679553442216,0.3788317880436932,,0.5045941807044403,0.7601989039983763,,,,0.42954911433172305,,,,,,,,,,,,,0.8253079507278835,0.44868438864417703,,,0.7855670103092782,0.2570927969789797,0.5903083700440528
0.125,0.5289855072463768,0.6767260715152871,0.30075459995865206,0.34982752396384564,0.7329099376243641,0.1347626339969366,0.4096813476760707,0.33624733475479746,0.49268292682926834,0.5120481927710844,0.3615136876006443,,0.38824333561175656,0.5098458006678032,0.26126126126126126,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8589025755879058,0.4363999369240852,0.7875575401455209,0.5328776355059209,0.0,0.35354277339529155,0.42290748898678376
0.625,0.5942028985507247,0.6781377266836486,0.28364688856729375,0.3444107453994961,0.6745783844245248,0.5348392036753441,0.9859955348081998,0.2884861407249467,0.8048780487804879,0.5060240963855422,0.3695652173913046,0.4654266073594822,,0.45620866848887354,0.4338184338184338,,,0.0,0.0,0.0,0.8726454781501864,0.054986115579349966,0.1737679923931932,0.875699888017917,0.44973822733305074,0.7859082578625607,0.5391900916762796,0.6742268041237117,0.9999999999999998,0.6211453744493394
0.125,,,0.2770829026255944,0.3328558126622838,0.584018305226401,0.11179173047473151,0.9435762127055003,,,,0.4311594202898554,,,,,,,0.0,0.0,0.0,0.0,0.3895462509312185,0.6529668311718122,0.8297872340425532,0.4483300654314732,,,0.0,0.35354277339529155,0.5198237885462554
0.25,0.44927536231884063,0.6590669137546287,0.5115257390944801,0.6908028218395683,0.30849185463237466,0.15160796324655418,0.8154049117109803,0.4072494669509595,0.6439024390243903,0.48192771084337355,0.36433172302737565,0.43671653861706405,0.4378410140182992,,0.4261261261261261,,,0.9974554521325212,0.0,0.0,0.0,0.0,0.002544547867478777,0.6875699888017917,0.44880959860955383,0.78847003738608,0.5377297121483169,1.0,0.1561784612973196,0.40969162995594705
0.625,,,0.22074633037006408,0.3326771416326822,0.5624028529214313,0.5122511485451755,0.9936066571950477,,,,0.3868760064412244,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.9417693169092947,0.44952699874424445,,,0.6742268041237117,0.9999999999999998,0.42290748898678376
0.25,0.5869565217391305,0.6450537369234034,0.30437254496588795,0.3942500368460967,0.5052396426758742,0.3924196018376718,0.9555510452608078,0.464818763326226,0.775609756097561,0.4759036144578314,0.37721417069243174,0.46704407602102693,0.43381180223285476,0.4311907254606274,0.4252252252252252,0.46524064171123003,,0.0,0.0,0.9733593330660888,0.0,0.0,0.02664066693391131,0.8286674132138858,0.4491185619942723,0.7906454497419014,0.5384615384615385,1.0,0.1561784612973196,0.5947136563876652
1.0,0.6086956521739131,0.5992101012367104,0.2796671490593343,0.34138538080074,0.6484875621614354,0.5463246554364466,0.9641769839659022,0.33987206823027716,0.7219512195121951,0.4518072289156627,,,,,,,,0.0,0.0,0.43415057626103876,0.1920201719089952,0.3589527392509516,0.07504265828468792,0.8857782754759238,0.44904200273663253,0.7874804158951716,0.5370394311570783,0.6144329896907219,0.188636651321465,0.5110132158590306
1.0,0.6231884057971014,0.5816924117540541,0.2339259871821377,0.3394594458612071,0.6484831831942448,0.5987748851454819,0.9340369393139842,0.3554371002132196,0.7073170731707317,0.4518072289156627,,,0.28070175438596484,,,,,0.0,0.9925212609866236,0.0,0.0,0.0,0.007478739013376259,0.9787234042553192,0.4426545162596326,0.787607668796888,0.5313997477931905,0.6144329896907219,0.188636651321465,0.43612334801762126
0.0,0.6304347826086957,0.6769395379429155,0.2579077940872442,0.33510458592073794,0.6063385848564398,0.4142419601837671,0.7868885731682566,0.34968017057569295,0.551219512195122,,0.43317230273752033,,,,,,,0.0,0.7529006637683887,0.0,0.0,0.1442834943781097,0.11856220323663774,0.9115341545352744,0.43997058472920697,0.7876286614797999,0.5292587776332901,0.8185567010309281,0.0,
0.375,0.5362318840579711,0.6765302327060398,0.3104196816208393,0.33523203920608513,0.6272930561816781,0.6343797856049003,0.9833570123807591,0.3716417910447761,0.7170731707317073,0.5481927710843374,0.4392109500805157,0.4727052163364333,,0.38152608104230845,0.4203049203049203,,,0.0,0.0,0.06416627003014437,0.0,0.5558417992636978,0.44065365698873565,0.9238521836506159,0.4497532457939224,0.7884062099416038,0.5374272786037493,0.3587628865979377,0.0705469939115782,0.5726872246696035
0.5,0.5144927536231885,0.6748136880529357,0.4211287988422576,0.5523165558708893,0.6536094235918006,0.45826952526799336,0.9658006900750964,0.3513859275053305,0.8585365853658536,0.4939759036144579,0.5543478260869569,0.4541043267286694,0.529505582137161,0.5991998254389128,0.4602910602910603,,,1.0,0.0,0.0,0.0,0.0,0.0,0.6248600223964165,0.4497104599288629,0.7880535881532891,0.5391275391275392,0.24742268041237114,0.6790612497826604,0.5374449339207048
0.25,0.5072463768115942,0.6716650650958382,0.24147198676865825,0.3329923533080931,0.5011635269719594,0.5325421133231235,0.9651918002841486,0.43134328358208956,0.8341463414634147,,0.5946054750402574,,,,,,,0.0,0.0,0.0,0.0,0.4174277494244342,0.6281281765816351,0.9272116461366182,0.4475900723846083,0.7944680371302942,0.5425550059696402,1.0,0.1561784612973196,0.5506607929515415
0.0,,,0.11375852801323134,0.332306048400061,0.5902385154035265,0.4299387442572738,0.943982139232799,,,,0.41787439613526606,,,,,,,0.0,0.0,0.0,0.0,0.3895462509312185,0.6529668311718122,0.8297872340425532,0.45090223756574066,,,0.8185567010309281,0.0,
0.0,0.5144927536231885,0.6730493395601215,0.2992557370270829,0.3441651071948674,0.5603405369514003,0.4927258805513014,0.9306880454637712,0.3850746268656716,0.6195121951219512,,0.35386473429951715,,0.45203918888129396,0.5997801248208373,0.481011781011781,,,0.0,0.0,0.43415057626103876,0.1920201719089952,0.3589527392509516,0.07504265828468792,0.8857782754759238,0.4484760057849593,0.7887837443691869,0.5353238221307056,0.8185567010309281,0.0,
0.875,0.5579710144927537,0.6516784377681274,0.19474881124664048,0.32883374793642123,0.7891095420972067,0.564701378254211,0.9381976862187944,0.3554371002132196,0.7463414634146341,0.5120481927710844,0.42230273752012915,,0.3742690058479532,0.5977273416910188,0.47505197505197505,0.35828877005347604,,0.0,0.0,0.6020427397912615,0.07510844393600434,0.26436695308036795,0.09554446605024008,0.942889137737962,0.454569647307333,0.7884910390242077,0.5404992358634744,0.7855670103092782,0.2570927969789797,0.511013215859031
0.25,,,0.2197126317965681,0.33326030436279164,0.39546198927514975,0.32733537519142364,0.9312969352547189,,,,0.3941223832528183,,,,,,,0.0,0.0,0.9922034126930601,0.0,0.0,0.007796587306940042,0.8040313549832028,0.3721222268731687,,,1.0,0.1561784612973196,0.4933920704845816
0.25,0.5797101449275363,0.673863603514563,0.24446971263179657,0.3336910036130803,0.5604865617166724,0.5432618683001527,0.9897503551857114,0.42942430703624734,0.8097560975609757,0.4578313253012049,0.4605475040257648,0.429437929640113,,0.5144239974163634,,,,0.0,0.06267695983011856,0.0,0.31248598752374795,0.23824167174254787,0.4467572111130773,0.9014557670772676,0.4496534131139695,0.7935966168292764,0.5405773008916428,1.0,0.1561784612973196,0.6079295154185018
0.25,0.5869565217391305,0.6772496302216106,0.37264833574529665,0.41572887086043186,0.3682469512514583,0.264931087289433,0.8682768418916177,0.48720682302771856,0.6780487804878049,0.5060240963855422,0.45611916264090224,0.4706833805095024,0.4884939621781726,0.43278488217033245,0.26839916839916844,0.5133689839572189,0.4642857142857145,1.0,0.0,0.0,0.0,0.0,0.0,0.8353863381858901,0.44841494297284545,0.7898339107802054,0.5374321229122166,1.0,0.1561784612973196,0.5726872246696031
0.875,0.6014492753623188,0.6697247144195534,0.28111432706222866,0.3369198354120759,0.7053422800246675,0.5386676875957119,0.9424599147554293,0.3402985074626866,0.8341463414634147,0.4397590361445784,0.5132850241545899,,0.5677830940988835,0.4782278385773511,0.4431046431046431,,0.26530612244897966,0.0,0.0,0.880204977295213,0.0,0.0030811277195798275,0.11705015347928663,0.9697648376259798,0.448401643823188,0.7875093930032563,0.5399772641151952,0.7855670103092782,0.2570927969789797,0.5726872246696035
0.625,0.572463768115942,,0.3212218317138722,0.3356001753597352,0.5256877003619926,0.5421133231240429,0.9904607266084839,0.23603411513859274,0.8536585365853658,0.5120481927710844,0.45772946859903396,0.47674888799029497,,0.43519937445055634,0.39715869715869717,0.8128342245989305,,0.0,0.0,0.0,0.28260274736600016,0.2669064893042221,0.5105140520913745,0.9305711086226205,0.44990916659564295,0.7856748210733897,0.5396960111102539,0.6742268041237117,0.9999999999999998,0.49779735682819387
0.125,0.5362318840579711,0.6727155012744852,0.25098201364482114,0.35079687351737576,0.6380772332636957,0.18491577335375192,0.9678303227115892,0.34754797441364604,0.8,0.5180722891566266,0.32608695652173947,,,0.7821681864468568,,0.5668449197860959,0.4846938775510202,0.0,0.0,0.0,0.8921839809417672,0.21511161569924095,0.013715239504928669,0.921612541993281,0.4484365678651826,0.7873882290137462,0.5396729254996973,0.0,0.35354277339529155,0.6255506607929512
0.25,0.6304347826086957,0.6862864253771835,0.33331610502377507,0.3358709914384442,0.6280762565663601,0.4245788667687592,0.980008118530546,0.4690831556503198,0.6926829268292684,0.4939759036144579,0.44363929146537884,0.48443186413263223,,0.5915472048326149,,,,0.0,0.0,0.06416627003014437,0.0,0.5558417992636978,0.44065365698873565,0.9238521836506159,0.4497423484206864,0.7900906794875696,0.5372876674492474,1.0,0.1561784612973196,0.6387665198237886
0.875,0.5217391304347826,0.6490196869868995,0.3178106264213355,0.36080297839387665,0.6137902847853567,0.5007656967840736,0.9329206413639132,0.373134328358209,0.7073170731707317,0.5120481927710844,0.4339774557165862,,0.26794258373205726,0.5279063657952934,0.43042273042273044,,,0.008499461405657454,0.0,0.3354631173545427,0.6580582747480198,0.040498210117676944,0.03384044818919171,0.9764837625979843,0.4487988689515744,0.788416906955482,0.537344398340249,0.7855670103092782,0.2570927969789797,0.6123348017621144
0.875,0.5579710144927537,0.6928235641493219,0.20906553648955964,0.32884977652200514,0.6542951872337054,0.45214395099540544,0.9220621067586767,0.3746268656716418,0.8536585365853658,0.5000000000000001,0.42793880837359133,,0.20520999468367876,0.5633842528724375,0.4034650034650035,,0.41326530612244927,1.0,0.0,0.0,0.0,0.0,0.0,0.8465845464725643,0.4651979717645268,0.7847168721109399,0.5244755244755246,0.7855670103092782,0.2570927969789797,0.4801762114537445
0.875,0.5507246376811594,0.6148615126809356,0.2571325201571222,0.33926982977778464,0.7099972531269025,0.5976263399693716,0.9479399228739599,0.36801705756929637,0.7170731707317073,0.4759036144578314,0.4025764895330113,,0.2134261273017253,0.45901318772098737,0.19320859320859318,0.6577540106951869,,0.0,0.0,0.7666220103502914,0.20952342623250655,0.0,0.046759923562894004,0.9787234042553192,0.4477007238081703,0.7885851728633727,0.5360130585594778,0.7855670103092782,0.2570927969789797,0.5198237885462554
0.875,,,0.2626628075253256,0.3344838925086613,,,,,,,0.4319645732689218,,,,,,,,,,,,,,,,,0.7855670103092782,0.2570927969789797,0.43612334801762126
0.5,,,0.28121769691957826,0.3368024578104857,0.5577019390756878,0.5061255742725875,0.9808199715851431,,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.7340172791941975,0.34608960613926193,0.9764837625979843,0.4495714648422757,,,0.24742268041237114,0.6790612497826604,0.511013215859031
1.0,0.5362318840579711,0.667485529622857,0.28468058714078975,0.33384244153898757,0.8179527750818576,0.5857580398162322,0.979703673635072,0.35074626865671643,0.7853658536585366,0.48795180722891573,,,,,,,,0.0,0.0,0.0,0.22143932452459478,0.40489189634748196,0.4420646272403526,0.9563269876819709,0.44956048555881123,0.787865618374093,0.5387006156236926,0.6144329896907219,0.188636651321465,0.511013215859031
0.375,0.572463768115942,,0.2431775894149266,0.33304351287491385,0.6167309646485135,0.6577335375191418,0.9884310939719911,0.36396588486140724,0.7414634146341463,0.2409638554216868,0.39814814814814814,0.3999191265669226,,0.2055214421677331,0.4462924462924463,,,0.0,0.0,0.0,0.0,0.16483097214212755,0.8531578356953222,0.9036954087346025,0.44953540504170286,0.7885032917775598,0.5362364907819455,0.3587628865979377,0.0705469939115782,0.29955947136563865
0.625,0.5144927536231885,0.7006227816363528,0.37368203431879266,0.3456151456754136,0.6871641557599109,0.5348392036753441,0.9858940531763751,0.3270788912579957,0.8341463414634147,0.46385542168674704,0.47383252818035465,0.45369995956328324,,0.5131435913823054,,0.6631016042780751,,0.0,0.057645675041390496,0.3629208033937421,0.0,0.3989014461396579,0.22406613560474722,0.9596864501679732,0.4498764067779917,0.7877074989720105,0.5390750824449728,0.6742268041237117,0.9999999999999998,0.45814977973568294
0.0,0.4347826086956522,0.6374256328149712,0.3105747364068637,0.3480269664589397,0.7221267794047158,0.3637059724349153,0.7481225898112442,0.3752665245202559,0.5853658536585367,,0.4255233494363932,,0.5440046396984195,0.5912083617477012,0.19272349272349265,,,0.0,0.6223478091941437,0.0014481747699698,0.1222971425471802,0.2620914798901259,0.03378838987690515,0.942889137737962,0.44486966268776634,0.7884863307170212,0.535105833763552,0.8185567010309281,0.0,
1.0,0.5289855072463768,0.6392172040921682,0.2466921645648129,0.3392165443621738,0.8816097417891935,0.51531393568147,0.9805155266896692,0.40341151385927504,0.7317073170731707,0.4698795180722892,,,,,,,,0.0,0.0,0.007234757746696546,0.687006493889578,0.33013303905376484,0.08675913762460397,0.8264277715565509,0.44905772835641616,0.791298206828789,0.5359531772575252,0.6144329896907219,0.188636651321465,0.5154185022026428
0.75,0.5507246376811594,0.7020106638487982,0.28375025842464335,0.3628744978287986,0.6574898434156897,0.42496171516079567,0.9859955348081998,0.36481876332622604,0.775609756097561,0.4156626506024097,0.41425120772946883,0.479175090982612,0.4884939621781726,0.4237827119474882,0.5104643104643105,,0.5255102040816331,0.9975678587508844,0.0,0.0,0.0,0.0,0.002432141249115585,0.8734602463605823,0.44973860691288975,0.7883025470475885,0.5384615384615385,0.1999999999999998,0.35942235908331255,0.5814977973568284
